anon_id,max_attack_score,mean_attack_score,pair_count,risk_level
0.0,0.49593263707123425,0.49593263707123425,1,low
1.0,0.49593263707123425,0.49593263707123425,1,low
2.0,0.49593295379070074,0.49593295379070074,1,medium
3.0,0.4959347088996278,0.4959347088996278,1,medium
4.0,0.49593263707123425,0.49593263707123425,1,low
5.0,0.49593263707123425,0.49593263707123425,1,low
6.0,0.49593263707123425,0.49593263707123425,1,low
7.0,0.5115008240754273,0.5115008240754273,1,high
8.0,0.4959331777736431,0.4959331777736431,1,medium
9.0,0.49593295379070074,0.49593295379070074,1,medium
10.0,0.49593263707123425,0.49593263707123425,1,low
11.0,0.49593263707123425,0.49593263707123425,1,low
12.0,0.49593263707123425,0.49593263707123425,1,low
13.0,0.49593263707123425,0.49593263707123425,1,low
14.0,0.49593295379070074,0.49593295379070074,1,medium
15.0,0.49593295379070074,0.49593295379070074,1,medium
16.0,0.49593263707123425,0.49593263707123425,1,low
17.0,0.49593263707123425,0.49593263707123425,1,low
18.0,0.49593295379070074,0.49593295379070074,1,medium
19.0,0.49593263707123425,0.49593263707123425,1,low
20.0,0.49593295379070074,0.49593295379070074,1,medium
21.0,0.49593263707123425,0.49593263707123425,1,low
22.0,0.49593295379070074,0.49593295379070074,1,medium
23.0,0.4959356547252491,0.4959356547252491,1,medium
24.0,0.49593263707123425,0.49593263707123425,1,low
25.0,0.5004024770791664,0.5004024770791664,1,high
26.0,0.49593295379070074,0.49593295379070074,1,medium
27.0,0.49593263707123425,0.49593263707123425,1,low
28.0,0.49593263707123425,0.49593263707123425,1,low
29.0,0.49593263707123425,0.49593263707123425,1,low
30.0,0.5226102875856004,0.5226102875856004,1,critical
31.0,0.49593295379070074,0.49593295379070074,1,medium
32.0,0.5114992542722908,0.5114992542722908,1,high
33.0,0.49593263707123425,0.49593263707123425,1,low
34.0,0.49593263707123425,0.49593263707123425,1,low
35.0,0.49593295379070074,0.49593295379070074,1,medium
36.0,0.49593295379070074,0.49593295379070074,1,medium
37.0,0.49593263707123425,0.49593263707123425,1,low
38.0,0.5114992542722908,0.5114992542722908,1,high
39.0,0.49593263707123425,0.49593263707123425,1,low
40.0,0.5154625547884457,0.5154625547884457,1,high
41.0,0.5010721544635266,0.5010721544635266,1,high
42.0,0.49593295379070074,0.49593295379070074,1,medium
43.0,0.49593295379070074,0.49593295379070074,1,medium
44.0,0.49593263707123425,0.49593263707123425,1,low
45.0,0.49593295379070074,0.49593295379070074,1,medium
46.0,0.49593502376808507,0.49593502376808507,1,medium
47.0,0.49593295379070074,0.49593295379070074,1,medium
48.0,0.49593263707123425,0.49593263707123425,1,low
49.0,0.5105824425534496,0.5105824425534496,1,high
50.0,0.5262112740634938,0.5262112740634938,1,critical
51.0,0.49593263707123425,0.49593263707123425,1,low
52.0,0.5057563300152417,0.5057563300152417,1,high
53.0,0.5096384288826604,0.5096384288826604,1,high
54.0,0.49593295379070074,0.49593295379070074,1,medium
55.0,0.49593295379070074,0.49593295379070074,1,medium
56.0,0.49593295379070074,0.49593295379070074,1,medium
57.0,0.49593263707123425,0.49593263707123425,1,low
58.0,0.49593295379070074,0.49593295379070074,1,medium
59.0,0.49593295379070074,0.49593295379070074,1,medium
60.0,0.49593295379070074,0.49593295379070074,1,medium
61.0,0.49593263707123425,0.49593263707123425,1,low
62.0,0.49593263707123425,0.49593263707123425,1,low
63.0,0.49593263707123425,0.49593263707123425,1,low
64.0,0.49593263707123425,0.49593263707123425,1,low
65.0,0.49593263707123425,0.49593263707123425,1,low
66.0,0.49593263707123425,0.49593263707123425,1,low
67.0,0.5114992542722908,0.5114992542722908,1,high
68.0,0.49593295379070074,0.49593295379070074,1,medium
69.0,0.49593295379070074,0.49593295379070074,1,medium
70.0,0.49593263707123425,0.49593263707123425,1,low
71.0,0.49593263707123425,0.49593263707123425,1,low
72.0,0.49593263707123425,0.49593263707123425,1,low
73.0,0.49593263707123425,0.49593263707123425,1,low
