anon_id,ml_attack_risk,mean_attack_score,pair_count,risk_level,combined_risk,is_unique,internal_risk_component,uniqueness_component,final_risk_score_0_1,final_risk_score_100,final_risk_level
0.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
1.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
2.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
3.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
4.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
5.0,0.5370370370084764,0.5370370370084764,1,critical,0.0999999999999999,0,0.0999999999999999,0.0,0.29851851850423816,29.851851850423817,moderate
