aux_index,anon_index,label,top_feature,top_feature_shap_value,shap__age_diff,shap__age_ratio,shap__age_close,shap__education_diff,shap__education_ratio,shap__education_close,shap__industry_diff,shap__industry_ratio,shap__industry_close,shap__marital_status_diff,shap__marital_status_ratio,shap__marital_status_close,shap__sex_diff,shap__sex_ratio,shap__sex_close,shap__overall_similarity
397,702,1,overall_similarity,3.710300735337824,1.401965666278564,0.27158685707911545,-4.189566513077307e-05,-0.06466270194733599,-0.01959970958768008,-0.07642949765925185,-0.08084353330513921,-0.06510561159640335,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.710300735337824
158,11,1,overall_similarity,3.6984615059114025,0.8721103074078026,0.2361922174535271,0.00011488315767447816,-0.08319258202592894,-0.01959970958768008,-0.07452608275673221,0.1744963462440955,-0.03381871083482666,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,3.6984615059114025
1048,274,1,overall_similarity,3.280482520625689,0.42340962675627236,0.2273775413966559,0.00011318449555936785,-0.08230581674059087,-0.022758845659536835,-0.06725831516722146,0.07638125288747628,-0.0803067098632356,0.0,0.0030923126683239425,0.0022352001924473815,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,3.280482520625689
1094,566,1,overall_similarity,4.690512437712867,-0.04330164867993638,0.1907665241428243,0.00011318449555936785,-0.02149536708954316,0.008878818050497117,-0.08891924479186819,-0.07996219532995079,-0.04408788903076728,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,4.690512437712867
644,657,0,overall_similarity,2.648526541941692,-1.0860104921482803,-0.5879826131549337,0.00011318449555936785,-0.14885944368106444,-0.08495768784972745,-0.08726962002668741,-0.2647766796662879,-0.05277995781479555,0.0,0.0012841623775385537,0.0012991774627636775,0.000501260080246388,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,2.648526541941692
188,862,1,overall_similarity,3.3477089618681664,-0.6463449210612578,0.27449612643566645,0.00011318449555936785,0.09472441989866247,-0.043170977970463674,0.5656744756932537,-0.043651114553874285,-0.030962358662842755,0.0,0.0030923126683239425,0.0031084715576075827,0.0011778440933651873,0.037306514449084734,0.016397610844689152,0.016707649579806354,3.3477089618681664
857,84,0,overall_similarity,-4.60709344239593,-0.5859194825031689,0.3051780470386899,0.0001133787415694989,0.05789855941029671,-0.027229349662597158,-0.09262162269542573,-0.033223756053339666,-0.06762842237775481,0.0,0.001046539563374665,0.001018245569306149,0.0003594274848711088,0.000737406443292157,0.000503826267159556,0.0007812546084132509,-4.60709344239593
1038,41,0,overall_similarity,3.037366526614542,-0.9649624574350715,0.17102482277344722,0.00011318449555936785,-0.0171380984374425,0.02017029320015852,-0.0978128294124462,-0.06967978272645022,-0.06138178677363663,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,3.037366526614542
388,232,1,overall_similarity,3.47272419796836,-0.7348637518013563,0.46775466344986066,0.00011318449555936785,0.12692328142467865,-0.044800254213267984,0.8471708734960856,-0.043651114553874285,-0.030962358662842755,0.0,0.0030923126683239425,0.0031084715576075827,0.0011778440933651873,0.0033422135047261148,0.0016683749185570102,0.001945310054827365,3.47272419796836
1155,243,1,overall_similarity,3.72511412972589,1.4023171854005243,0.25626516474628447,0.00011488315767447816,-0.06466270194733599,-0.01959970958768008,-0.07642949765925185,-0.08084353330513921,-0.06510561159640335,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.72511412972589
883,360,1,overall_similarity,4.599501848372243,0.8584653564399859,0.4456194202416825,0.00011488315767447816,-0.014059149531769621,0.008834575508727493,-0.064229672475006,0.018903298138367778,0.2135917331605019,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,4.599501848372243
702,926,1,overall_similarity,4.6143023884681975,0.762377280089724,0.4026828713495837,0.00011488315767447816,0.07552152700146951,-0.05551531891328499,0.6394058636644574,-0.06237527949872449,0.03544729946394541,0.0,0.0030923126683239425,0.0031084715576075827,0.0011778440933651873,0.003147729461353784,-0.005783999148123313,-0.007056805829894675,4.6143023884681975
904,921,1,overall_similarity,3.4697483003050262,1.4238113353763246,0.2972698298988627,-4.189566513077307e-05,-0.05824243297067632,-0.01874627917478259,-0.0656932630735667,0.01790331327289634,0.21258779897242974,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.4697483003050262
1302,86,1,overall_similarity,3.6595565927636384,1.2481045220935272,0.41859479341918865,-4.189566513077307e-05,-0.04087942315559196,-0.01874627917478259,-0.07535027666814621,0.07903767683757713,-0.028949481572678452,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.6595565927636384
10,308,1,overall_similarity,4.629912601820691,0.5270974428450128,0.22313557608462417,0.00011488315767447816,-0.016042584615472682,0.008656109961238423,-0.064229672475006,0.018903298138367778,0.2135917331605019,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.0007377004184836257,0.0005069297917652286,0.0010062776153533868,4.629912601820691
464,863,1,overall_similarity,3.7433720038584055,1.3909418691619146,0.2972698298988627,-4.189566513077307e-05,-0.05896185798122243,-0.01959970958768008,-0.07452608275673221,0.07893626741354497,-0.03382630544673521,0.0,0.0030923126683239425,0.0031311663247679373,0.0012246150921253081,0.00073761826103125,0.000506062447572974,0.0010062776153533868,3.7433720038584055
