aux_index,anon_index,label,age_diff,age_ratio,age_close,education_diff,education_ratio,education_close,industry_diff,industry_ratio,industry_close,marital_status_diff,marital_status_ratio,marital_status_close,sex_diff,sex_ratio,sex_close,overall_similarity
120,748,0,0.5915492957746479,0.4084507042253521,0,0.7333333333333333,0.26666666666666666,0,0.999976605998222,2.3394001777944135e-05,0,0.5,0.5,0,0.0,1.0,1,0.4350281529787594
542,325,0,0.5217391304347826,2.090909090909091,0,0.7,0.3,0,0.9971711456859972,0.002828854314002829,0,0.0,1.0,1,0.0,1.0,1,0.5562179447758441
280,478,1,0.0,1.0,1,0.8,0.2,0,0.9998366695098271,0.00016333049017294883,0,0.0,1.0,1,0.0,1.0,1,0.6400326660980346
709,699,0,0.0,1.0,1,0.5,0.5,0,0.999665705570181,0.00033429442981906316,0,0.5,0.5,0,0.5,0.5,0,0.5000668588859638
790,165,0,0.2638888888888889,0.7361111111111112,0,0.42857142857142855,0.5714285714285714,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6615079365079366
1143,494,1,0.0,1.0,1,0.8181818181818182,0.18181818181818182,0,0.9997765226931047,0.00022347730689529073,0,0.0,1.0,1,0.0,1.0,1,0.6364083318250154
183,705,1,0.8571428571428571,7.0,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6285714285714286
33,22,1,0.7777777777777778,4.5,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6444444444444445
1212,150,0,0.6785714285714286,0.32142857142857145,0,0.7,0.3,0,,,0,1.0,0.0,0,1.0,0.0,0,0.12428571428571429
758,786,1,0.0,1.0,1,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6545454545454545
668,910,1,0.0,1.0,1,0.8181818181818182,0.18181818181818182,0,0.9999159628555822,8.403714441783268e-05,0,0.0,1.0,1,0.0,1.0,1,0.6363804437925199
1179,19,1,0.04,1.0416666666666667,0,0.7692307692307693,0.23076923076923078,0,0.9997890873810981,0.0002109126189019889,0,0.0,1.0,1,0.0,1.0,1,0.6381960286776265
1207,387,1,0.0,1.0,1,0.75,0.25,0,0.9998447962396346,0.000155203760365394,0,0.0,1.0,1,0.0,1.0,1,0.6500310407520731
736,886,0,0.425,0.575,0,0.9166666666666666,0.08333333333333333,0,0.9994735610669162,0.0005264389330837623,0,0.5,0.5,0,0.0,1.0,1,0.4317719544532834
644,384,1,0.05,1.0526315789473684,0,0.7,0.3,0,0.9926372155287818,0.007362784471218206,0,0.0,1.0,1,0.0,1.0,1,0.6514725568942437
355,796,1,0.6956521739130435,3.2857142857142856,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6608695652173913
488,504,0,0.32653061224489793,0.673469387755102,0,0.4,0.6,0,0.9998964362565159,0.00010356374348411447,0,0.5,0.5,0,1.0,0.0,0,0.35471459029971725
811,427,0,0.375,1.6,0,0.6363636363636364,0.36363636363636365,0,0.9998120300751879,0.00018796992481203009,0,0.5,0.5,0,0.0,1.0,1,0.49776486671223513
388,232,1,0.7959183673469388,4.9,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6408163265306122
959,40,1,0.0,1.0,1,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6666666666666667
1198,407,1,0.0,1.0,1,0.9375,0.0625,0,0.9999608610567514,3.913894324853229e-05,0,0.0,1.0,1,0.0,1.0,1,0.6125078277886498
784,123,1,0.0,1.0,1,0.6,0.4,0,0.9997650513950074,0.00023494860499265785,0,0.0,1.0,1,0.0,1.0,1,0.6800469897209985
941,981,0,0.5466666666666666,0.4533333333333333,0,0.8333333333333334,0.16666666666666666,0,,,0,1.0,0.0,0,0.5,0.5,0,0.22400000000000003
890,209,0,,,0,,,0,,,0,,,0,,,0,0.0
536,213,1,0.02127659574468085,0.9787234042553191,0,0.6,0.4,0,0.9999140173255089,8.598267449109005e-05,0,0.0,1.0,1,0.0,1.0,1,0.675761877385962
942,778,1,0.25,0.75,0,0.75,0.25,0,0.9998911189344173,0.00010888106558269518,0,0.0,1.0,1,0.0,1.0,1,0.6000217762131166
437,482,0,0.9387755102040817,16.333333333333332,0,,,0,,,0,1.0,0.0,0,0.5,0.5,0,0.11224489795918366
1017,687,0,0.423728813559322,0.576271186440678,0,0.375,0.625,0,0.999889997799956,0.00011000220004400088,0,0.0,1.0,1,1.0,0.0,0,0.44027623772814445
446,141,1,0.0,1.0,1,0.9090909090909091,0.09090909090909091,0,0.9978738483345145,0.002126151665485471,0,0.0,1.0,1,0.0,1.0,1,0.6186070485149153
726,698,1,0.016666666666666666,0.9833333333333333,0,0.5,0.5,0,0.9998328527850905,0.00016714721490953158,0,0.0,1.0,1,0.0,1.0,1,0.6967000961096486
1084,55,0,0.13559322033898305,1.1568627450980393,0,0.6666666666666666,0.3333333333333333,0,,,0,0.5,0.5,0,0.0,1.0,1,0.53954802259887
133,820,1,0.0,1.0,1,0.875,0.125,0,0.9998008981704755,0.00019910182952458908,0,0.0,1.0,1,0.0,1.0,1,0.6250398203659049
1122,303,1,0.0,1.0,1,0.9230769230769231,0.07692307692307693,0,0.999869234427009,0.00013076557299096528,0,0.0,1.0,1,0.0,1.0,1,0.6154107684992136
381,656,0,0.21666666666666667,0.7833333333333333,0,0.7,0.3,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4166666666666667
729,105,1,0.05,1.0526315789473684,0,0.7,0.3,0,0.9995619624084103,0.00043803759158967824,0,0.0,1.0,1,0.0,1.0,1,0.650087607518318
310,949,1,0.17073170731707318,0.8292682926829268,0,0.0,1.0,1,,,0,0.5,0.5,0,0.0,1.0,1,0.6658536585365853
994,387,0,0.2222222222222222,0.7777777777777778,0,0.5833333333333334,0.4166666666666667,0,0.9997782803423352,0.00022171965766484857,0,0.5,0.5,0,0.0,1.0,1,0.5389332328204219
1271,489,0,0.6666666666666666,3.0,0,0.9090909090909091,0.09090909090909091,0,,,0,0.0,1.0,1,0.0,1.0,1,0.48484848484848486
828,666,1,0.8166666666666667,5.454545454545454,0,0.16666666666666666,0.8333333333333334,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6033333333333333
548,372,0,0.1702127659574468,0.8297872340425532,0,0.5833333333333334,0.4166666666666667,0,,,0,1.0,0.0,0,1.0,0.0,0,0.24929078014184397
504,48,0,0.15,0.85,0,0.25,0.75,0,0.999435506632797,0.0005644933672029354,0,0.0,1.0,1,0.0,1.0,1,0.7201128986734406
702,314,0,0.5573770491803278,2.259259259259259,0,0.6923076923076923,0.3076923076923077,0,0.9997199663959675,0.0002800336040324839,0,0.5,2.0,0,0.0,1.0,1,0.4501190584232025
369,735,1,0.07142857142857142,0.9285714285714286,0,0.6363636363636364,0.36363636363636365,0,0.9998276258331418,0.0001723741668581935,0,0.0,1.0,1,0.0,1.0,1,0.6584760332749301
400,683,1,0.0,1.0,1,0.7777777777777778,0.2222222222222222,0,0.999428843407901,0.0005711565920990004,0,0.0,1.0,1,0.0,1.0,1,0.6445586757628643
515,579,1,0.0,1.0,1,0.8888888888888888,0.1111111111111111,0,0.9999371345948325,6.286540516753631e-05,0,0.0,1.0,1,0.0,1.0,1,0.6222347953032557
839,370,1,0.015384615384615385,0.9846153846153847,0,0.9166666666666666,0.08333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6135897435897436
573,661,0,0.15,1.1764705882352942,0,0.7,0.3,0,0.9999484567964868,5.154320351318475e-05,0,0.5,0.5,0,0.0,1.0,1,0.5300103086407026
1200,36,0,0.5,2.0,0,0.5,0.5,0,,,0,0.5,2.0,0,0.5,0.5,0,0.4
54,115,0,0.04878048780487805,0.9512195121951219,0,0.6923076923076923,0.3076923076923077,0,0.9999881122206372,1.1887779362815025e-05,0,0.0,1.0,1,1.0,0.0,0,0.4517847415333585
1077,347,1,0.23076923076923078,0.7692307692307693,0,0.6363636363636364,0.36363636363636365,0,0.9999326154634035,6.738453659654182e-05,0,0.0,1.0,1,0.0,1.0,1,0.6265869034807459
301,249,0,0.05405405405405406,0.9459459459459459,0,0.6923076923076923,0.3076923076923077,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5507276507276507
550,969,0,0.6904761904761905,3.230769230769231,0,0.875,0.125,0,,,0,0.0,1.0,1,1.0,0.0,0,0.2869047619047619
915,136,1,0.03278688524590164,1.0338983050847457,0,0.7272727272727273,0.2727272727272727,0,0.9998198441652029,0.0001801558347970995,0,0.0,1.0,1,0.0,1.0,1,0.6480241086632337
255,379,1,0.0,1.0,1,0.9090909090909091,0.09090909090909091,0,0.9999636376859024,3.6362314097669174e-05,0,0.0,1.0,1,0.0,1.0,1,0.6181890906446377
809,98,1,0.0,1.0,1,0.6,0.4,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6799999999999999
840,700,1,0.0,1.0,1,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6666666666666667
1100,462,0,0.5625,2.2857142857142856,0,0.375,0.625,0,,,0,1.0,0.0,0,0.0,1.0,1,0.4125
906,475,0,0.3787878787878788,0.6212121212121212,0,0.6,0.4,0,0.9997765226931047,0.00022347730689529073,0,0.5,0.5,0,0.0,1.0,1,0.5042871197038032
319,411,0,0.13636363636363635,0.8636363636363636,0,0.8181818181818182,0.18181818181818182,0,,,0,1.0,0.0,0,1.0,0.0,0,0.20909090909090908
761,268,1,0.828125,5.818181818181818,0,0.16666666666666666,0.8333333333333334,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6010416666666667
718,12,0,0.0,1.0,1,0.8,0.2,0,0.9997164126196384,0.0002835873803615739,0,0.0,1.0,1,0.5,0.5,0,0.5400567174760723
1119,531,0,0.5,0.5,0,0.9,0.1,0,0.999906133032959,9.38669670409612e-05,0,0.8571428571428571,0.14285714285714285,0,0.5,0.5,0,0.24859020196483678
973,383,0,0.14754098360655737,1.1730769230769231,0,0.4444444444444444,0.5555555555555556,0,0.9999821765943037,1.782340569636046e-05,0,0.5,0.5,0,0.5,0.5,0,0.48160647907093895
36,312,1,0.6666666666666666,0.3333333333333333,0,0.0,1.0,1,0.999979999599992,2.000040000800016e-05,0,0.0,1.0,1,0.0,1.0,1,0.6666706667466683
506,494,0,0.543859649122807,0.45614035087719296,0,0.8181818181818182,0.18181818181818182,0,0.999817154930722,0.00018284506927796515,0,0.0,1.0,1,1.0,0.0,0,0.32762827555293056
375,21,0,0.3269230769230769,1.4857142857142858,0,0.5,0.5,0,0.9998896320331987,0.00011036796680131558,0,0.5,0.5,0,0.0,1.0,1,0.534637458208745
568,909,0,0.4473684210526316,1.8095238095238095,0,0.9230769230769231,0.07692307692307693,0,,,0,1.0,0.0,0,1.0,0.0,0,0.12591093117408905
822,782,0,0.6226415094339622,2.65,0,0.8333333333333334,0.16666666666666666,0,0.9993617473938019,0.000638252606198142,0,0.0,1.0,1,1.0,0.0,0,0.3089326819677805
1271,238,0,0.0784313725490196,1.0851063829787233,0,0.9090909090909091,0.09090909090909091,0,0.9968871595330739,0.0031128404669260703,0,0.5,0.5,0,0.0,1.0,1,0.5031181117653996
65,48,1,0.09090909090909091,1.1,0,0.0,1.0,1,0.9991532599491956,0.000846740050804403,0,0.0,1.0,1,0.0,1.0,1,0.7819875298283427
1248,175,1,0.0,1.0,1,0.9166666666666666,0.08333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6166666666666667
576,827,0,0.14814814814814814,0.8518518518518519,0,0.5,0.5,0,,,0,1.0,0.0,0,0.5,0.5,0,0.37037037037037035
140,235,1,0.047619047619047616,1.05,0,0.375,0.625,0,,,0,0.0,1.0,1,0.0,1.0,1,0.7154761904761905
1122,503,0,0.2982456140350877,0.7017543859649122,0,0.8571428571428571,0.14285714285714285,0,,,0,0.0,1.0,1,0.0,1.0,1,0.568922305764411
909,852,0,0.19047619047619047,1.2352941176470589,0,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,1.0,0.0,0,0.44523809523809527
1079,238,1,0.0,1.0,1,0.5454545454545454,0.45454545454545453,0,0.9914396887159533,0.008560311284046693,0,0.0,1.0,1,0.0,1.0,1,0.6926211531659002
875,109,0,0.19642857142857142,0.8035714285714286,0,0.625,0.375,0,,,0,0.0,1.0,1,0.5,0.5,0,0.5357142857142858
349,912,1,0.6363636363636364,2.75,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6727272727272727
660,955,1,0.0,1.0,1,0.8181818181818182,0.18181818181818182,0,0.9992531042853141,0.000746895714685837,0,0.0,1.0,1,0.0,1.0,1,0.6365130155065735
1284,741,1,0.09859154929577464,0.9014084507042254,0,0.6,0.4,0,,,0,0.0,1.0,1,0.0,1.0,1,0.660281690140845
402,758,1,0.0,1.0,1,0.7,0.3,0,0.9997968346843826,0.00020316531561731781,0,0.0,1.0,1,0.0,1.0,1,0.6600406330631234
452,512,1,0.0,1.0,1,0.8,0.2,0,0.9999421973670901,5.780263290992905e-05,0,0.0,1.0,1,0.0,1.0,1,0.6400115605265819
310,296,0,0.10526315789473684,0.8947368421052632,0,0.375,0.625,0,,,0,0.75,0.25,0,0.0,1.0,1,0.5539473684210526
11,451,1,0.7333333333333333,3.75,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6533333333333333
347,548,1,0.0,1.0,1,0.9,0.1,0,0.9999575488718613,4.245112813873029e-05,0,0.0,1.0,1,0.0,1.0,1,0.6200084902256278
298,628,1,0.0,1.0,1,0.8333333333333334,0.16666666666666666,0,0.9998780517548352,0.00012194824516475208,0,0.0,1.0,1,0.0,1.0,1,0.6333577229823663
820,515,0,0.16071428571428573,1.1914893617021276,0,0.2,1.25,0,0.9999152739827583,8.47260172417445e-05,0,0.0,1.0,1,1.0,0.0,0,0.5278740880605912
837,270,0,0.17543859649122806,0.8245614035087719,0,0.6363636363636364,0.36363636363636365,0,0.9998984214696381,0.00010157853036182272,0,0.5,0.5,0,0.0,1.0,1,0.5376598691350994
347,677,0,0.9183673469387755,12.25,0,,,0,,,0,0.5,2.0,0,0.5,0.5,0,0.2163265306122449
260,431,0,0.5142857142857142,2.0588235294117645,0,0.8,0.2,0,,,0,0.5,2.0,0,1.0,0.0,0,0.23714285714285716
1271,317,0,0.7647058823529411,4.25,0,0.8571428571428571,0.14285714285714285,0,,,0,0.0,1.0,1,0.0,1.0,1,0.4756302521008403
1269,512,0,0.2698412698412698,1.3695652173913044,0,0.9,0.1,0,0.9999132960506351,8.670394936489357e-05,0,0.0,1.0,1,0.0,1.0,1,0.566049086821619
354,799,0,0.21739130434782608,1.2777777777777777,0,0.6363636363636364,0.36363636363636365,0,,,0,1.0,0.0,0,1.0,0.0,0,0.22924901185770752
6,123,0,0.21311475409836064,1.2708333333333333,0,0.7,0.3,0,0.9998237885462555,0.0001762114537444934,0,1.0,0.0,0,1.0,0.0,0,0.21741229147107677
811,916,0,0.65625,2.909090909090909,0,0.2,0.8,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6287499999999999
365,631,0,0.10714285714285714,0.8928571428571429,0,0.875,0.125,0,0.9997561035096705,0.00024389649032950417,0,0.0,1.0,1,1.0,0.0,0,0.4036202078694945
647,152,1,0.0,1.0,1,0.7692307692307693,0.23076923076923078,0,0.9997855917667239,0.0002144082332761578,0,0.0,1.0,1,0.0,1.0,1,0.6461967278005014
865,473,1,0.10344827586206896,0.896551724137931,0,0.7333333333333333,0.26666666666666666,0,0.9998548621190131,0.00014513788098693758,0,0.0,1.0,1,0.0,1.0,1,0.6326727057371169
654,446,0,0.21568627450980393,1.275,0,0.7142857142857143,0.2857142857142857,0,0.9998048828077364,0.00019511719226360334,0,0.0,1.0,1,1.0,0.0,0,0.414044625679349
526,723,1,0.0,1.0,1,0.9090909090909091,0.09090909090909091,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6181818181818182
872,365,1,0.125,1.1428571428571428,0,0.6153846153846154,0.38461538461538464,0,0.9999845940533045,1.5405946695424434e-05,0,0.0,1.0,1,0.0,1.0,1,0.651926158112416
551,836,0,0.9137931034482759,11.6,0,1.0,,0,,,0,0.5,2.0,0,1.0,0.0,0,0.11724137931034481
316,571,1,0.8666666666666667,7.5,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6266666666666667
848,571,0,0.8688524590163934,7.625,0,0.25,1.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.5762295081967214
1229,675,0,0.3548387096774194,0.6451612903225806,0,0.6153846153846154,0.38461538461538464,0,0.9998726466155838,0.00012735338441619085,0,0.0,1.0,1,0.5,0.5,0,0.5059808056644762
251,429,1,0.16666666666666666,0.8333333333333334,0,0.5454545454545454,0.45454545454545453,0,0.9999812030075188,1.8796992481203007e-05,0,0.0,1.0,1,0.0,1.0,1,0.6575795169742539
312,37,0,0.08771929824561403,1.0961538461538463,0,0.75,0.25,0,0.9998739442833733,0.00012605571662674902,0,0.5,0.5,0,0.0,1.0,1,0.5324813514942026
417,191,0,0.7636363636363637,4.230769230769231,0,0.42857142857142855,0.5714285714285714,0,,,0,1.0,0.0,0,0.5,0.5,0,0.26155844155844155
123,304,0,0.13157894736842105,0.868421052631579,0,0.9230769230769231,0.07692307692307693,0,,,0,0.0,1.0,1,0.5,0.5,0,0.48906882591093115
115,444,1,0.1,0.9,0,0.5,0.5,0,0.9997561035096705,0.00024389649032950417,0,0.0,1.0,1,0.0,1.0,1,0.680048779298066
1269,654,0,0.3333333333333333,1.5,0,0.8571428571428571,0.14285714285714285,0,0.9998726466155838,0.00012735338441619085,0,0.5,2.0,0,0.0,1.0,1,0.4619302325816451
315,301,0,0.43243243243243246,0.5675675675675675,0,0.6363636363636364,0.36363636363636365,0,0.997639653815893,0.0023603461841070024,0,0.5,0.5,0,0.0,1.0,1,0.4867128554776077
503,393,1,0.09375,1.103448275862069,0,0.5454545454545454,0.45454545454545453,0,0.9998043052837573,0.00019569471624266145,0,0.0,1.0,1,0.0,1.0,1,0.6721982298523395
929,202,0,0.14285714285714285,0.8571428571428571,0,0.5,0.5,0,,,0,0.5,0.5,0,0.5,0.5,0,0.4714285714285714
679,412,1,0.037037037037037035,0.9629629629629629,0,0.9333333333333333,0.06666666666666667,0,0.999988302999111,1.1697000888972068e-05,0,0.0,1.0,1,0.0,1.0,1,0.6059282653261038
49,139,0,0.3950617283950617,0.6049382716049383,0,0.2857142857142857,0.7142857142857143,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6638447971781305
670,364,0,0.23214285714285715,0.7678571428571429,0,0.5833333333333334,0.4166666666666667,0,,,0,0.0,1.0,1,1.0,0.0,0,0.43690476190476185
1159,832,1,0.0,1.0,1,0.9230769230769231,0.07692307692307693,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6153846153846153
554,307,0,0.21951219512195122,0.7804878048780488,0,0.7777777777777778,0.2222222222222222,0,,,0,0.5,0.5,0,1.0,0.0,0,0.30054200542005416
259,60,1,0.1794871794871795,0.8205128205128205,0,0.4,0.6,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6841025641025641
459,541,1,0.0821917808219178,0.9178082191780822,0,0.5,0.5,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6835616438356165
1192,110,1,0.0,1.0,1,0.7272727272727273,0.2727272727272727,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6545454545454545
745,977,1,0.0,1.0,1,0.5454545454545454,0.45454545454545453,0,0.999955753191301,4.424680869892259e-05,0,0.0,1.0,1,0.0,1.0,1,0.6909179402708308
885,490,0,0.746268656716418,3.9411764705882355,0,0.5454545454545454,0.45454545454545453,0,,,0,0.0,1.0,1,0.5,0.5,0,0.44165535956580737
429,977,0,0.5490196078431373,2.217391304347826,0,0.7272727272727273,0.2727272727272727,0,0.999955753191301,4.424680869892259e-05,0,0.0,1.0,1,0.0,1.0,1,0.5447503823385669
108,984,1,0.2682926829268293,0.7317073170731707,0,0.16666666666666666,0.8333333333333334,0,0.9998742428370816,0.00012575716291840457,0,0.0,1.0,1,0.0,1.0,1,0.7130332815138845
600,509,1,0.034482758620689655,0.9655172413793104,0,0.0,1.0,1,,,0,0.0,1.0,1,0.5,0.5,0,0.6931034482758621
141,984,0,0.06818181818181818,1.0731707317073171,0,0.8333333333333334,0.16666666666666666,0,0.9999790404728469,2.0959527153067428e-05,0,0.5,0.5,0,1.0,0.0,0,0.3197011616024003
315,622,1,0.8095238095238095,5.25,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6380952380952382
1223,898,1,0.08333333333333333,0.9166666666666666,0,0.8,0.2,0,0.9998286364132043,0.00017136358679565672,0,0.0,1.0,1,0.0,1.0,1,0.6233676060506925
371,263,1,0.16,0.84,0,0.6923076923076923,0.3076923076923077,0,0.9994737188342873,0.000526281165712782,0,0.0,1.0,1,0.0,1.0,1,0.6296437177716041
1067,579,0,0.40298507462686567,0.5970149253731343,0,0.4444444444444444,0.5555555555555556,0,0.9998952243247208,0.00010477567527922717,0,0.5,0.5,0,0.0,1.0,1,0.5305350513207938
1104,452,1,0.0,1.0,1,0.6153846153846154,0.38461538461538464,0,0.9998930099857347,0.00010699001426533524,0,0.0,1.0,1,0.0,1.0,1,0.67694447492593
701,678,1,0.1518987341772152,0.8481012658227848,0,0.2857142857142857,0.7142857142857143,0,0.9999796880077998,2.0311992200194996e-05,0,0.5,0.5,0,0.0,1.0,1,0.6124814584201399
1241,44,0,0.48148148148148145,1.9285714285714286,0,0.7692307692307693,0.23076923076923078,0,0.9999530577038176,4.694229618241776e-05,0,1.0,0.0,0,0.5,0.5,0,0.24986693831678633
451,733,1,0.0,1.0,1,0.5,0.5,0,0.9999873593730249,1.2640626975097964e-05,0,0.0,1.0,1,0.0,1.0,1,0.7000025281253951
370,310,0,0.6779661016949152,0.3220338983050847,0,0.0,1.0,1,,,0,0.75,0.25,0,0.5,0.5,0,0.41440677966101697
73,72,0,0.21428571428571427,0.7857142857142857,0,0.6153846153846154,0.38461538461538464,0,0.9989526801866133,0.0010473198133866513,0,0.5,0.5,0,0.0,1.0,1,0.5342753980286113
1272,936,1,0.04,1.0416666666666667,0,0.9230769230769231,0.07692307692307693,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6073846153846153
117,773,0,0.4166666666666667,0.5833333333333334,0,0.5,0.5,0,,,0,0.5,0.5,0,0.0,1.0,1,0.5166666666666666
1177,153,0,0.47619047619047616,1.9090909090909092,0,0.5454545454545454,0.45454545454545453,0,0.9997239856472536,0.0002760143527463428,0,0.5,2.0,0,0.0,1.0,1,0.495726198541545
1111,42,1,0.01639344262295082,1.0166666666666666,0,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6633879781420765
580,668,0,0.0392156862745098,1.0408163265306123,0,0.9090909090909091,0.09090909090909091,0,0.9999883994756563,1.1600524343700335e-05,0,0.0,1.0,1,0.5,0.5,0,0.510341001031785
204,961,1,0.1282051282051282,0.8717948717948718,0,0.6,0.4,0,0.9920494699646644,0.007950530035335688,1,0.0,1.0,1,0.0,1.0,1,0.6559490803660415
96,725,1,0.03333333333333333,1.0344827586206897,0,0.5714285714285714,0.42857142857142855,0,0.9998745321093243,0.0001254678906756446,0,0.0,1.0,1,0.0,1.0,1,0.6790727126257542
936,153,0,0.09090909090909091,0.9090909090909091,0,0.6363636363636364,0.36363636363636365,0,0.9999447971294507,5.520287054926856e-05,0,0.0,1.0,1,0.0,1.0,1,0.6545564951195644
981,683,0,0.31746031746031744,1.4651162790697674,0,0.4444444444444444,0.5555555555555556,0,0.9990480723465016,0.0009519276534983341,0,1.0,0.0,0,0.0,1.0,1,0.44780943314974736
721,584,1,0.0,1.0,1,0.8,0.2,0,0.9997566425521559,0.00024335744784407425,0,0.0,1.0,1,0.0,1.0,1,0.6400486714895688
543,904,1,0.03333333333333333,0.9666666666666667,0,0.6923076923076923,0.3076923076923077,0,0.9999049090692975,9.509093070248425e-05,0,0.0,1.0,1,0.0,1.0,1,0.6548908130579354
841,182,1,0.043478260869565216,0.9565217391304348,0,0.7692307692307693,0.23076923076923078,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6374581939799331
281,533,1,0.0425531914893617,1.0444444444444445,0,0.375,0.625,0,,,0,0.0,1.0,1,0.0,1.0,1,0.7164893617021277
60,198,1,0.06060606060606061,0.9393939393939394,0,0.6666666666666666,0.3333333333333333,0,0.9997921526061754,0.000207847393824623,0,0.0,1.0,1,0.0,1.0,1,0.6545870240242195
379,866,1,0.0,1.0,1,0.8,0.2,0,0.999878103287148,0.00012189671285197676,0,0.0,1.0,1,0.0,1.0,1,0.6400243793425704
516,177,0,0.2765957446808511,0.723404255319149,0,0.4,1.6666666666666667,0,,,0,0.5,0.5,0,1.0,0.0,0,0.3646808510638298
20,270,0,0.13636363636363635,1.1578947368421053,0,0.5454545454545454,0.45454545454545453,0,0.9998781057635658,0.00012189423643418727,0,1.0,0.0,0,0.0,1.0,1,0.4636607424836505
994,931,1,0.2,1.25,0,0.6153846153846154,0.38461538461538464,0,0.999882769454409,0.00011723054559095918,0,0.0,1.0,1,0.0,1.0,1,0.6369465230321951
337,506,1,0.06896551724137931,0.9310344827586207,0,0.42857142857142855,0.5714285714285714,0,0.9997765226931047,0.00022347730689529073,0,0.0,1.0,1,0.0,1.0,1,0.7005373062988175
507,406,1,0.0,1.0,1,0.0,1.0,1,0.999917530874379,8.24691256210956e-05,0,0.0,1.0,1,0.5,0.5,0,0.7000164938251242
954,493,0,0.3389830508474576,0.6610169491525424,0,0.9,0.1,0,,,0,0.0,1.0,1,1.0,0.0,0,0.3522033898305085
370,954,1,0.42105263157894735,1.7272727272727273,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.7157894736842105
1067,198,0,0.175,1.2121212121212122,0,0.16666666666666666,0.8333333333333334,0,0.999884529225653,0.00011547077434701277,0,0.5,0.5,0,0.0,1.0,1,0.631689760821536
994,603,0,0.4262295081967213,0.5737704918032787,0,0.2,1.25,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6747540983606557
261,74,1,0.6818181818181818,3.142857142857143,0,0.0,1.0,1,,,0,0.0,1.0,1,0.0,1.0,1,0.6636363636363637
382,412,0,0.5178571428571429,2.074074074074074,0,0.7333333333333333,0.26666666666666666,0,0.999976605998222,2.3394001777944135e-05,0,0.0,1.0,1,0.0,1.0,1,0.5497665835622604
1094,566,1,0.07692307692307693,0.9230769230769231,0,0.6363636363636364,0.36363636363636365,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6573426573426573
803,825,1,0.0,1.0,1,0.7272727272727273,0.2727272727272727,0,0.9999525109818355,4.7489018164549446e-05,0,0.0,1.0,1,0.0,1.0,1,0.6545549523490874
1222,523,0,0.2753623188405797,1.38,0,0.3333333333333333,0.6666666666666666,0,,,0,0.0,1.0,1,1.0,0.0,0,0.4782608695652174
637,492,1,0.015625,0.984375,0,0.9,0.1,0,0.9997765226931047,0.00022347730689529073,0,0.0,1.0,1,0.0,1.0,1,0.6169196954613791
682,104,0,0.44776119402985076,1.8108108108108107,0,0.75,0.25,0,,,0,0.8571428571428571,0.14285714285714285,0,0.5,0.5,0,0.28901918976545843
808,590,0,0.46153846153846156,0.5384615384615384,0,0.7692307692307693,0.23076923076923078,0,0.9991598207617625,0.0008401792382374906,0,0.0,1.0,1,0.5,0.5,0,0.45401418969380136
824,252,1,0.03125,1.032258064516129,0,0.7272727272727273,0.2727272727272727,0,0.999766518795237,0.00023348120476301658,0,0.0,1.0,1,0.0,1.0,1,0.6483421507864071
774,830,1,0.0,1.0,1,0.6666666666666666,0.3333333333333333,0,,,0,0.0,1.0,1,0.0,1.0,1,0.6666666666666667
