row_index,anon_id,orig_id,pred_prob,feature,feature_value,shap_value
0,28.0,29.0,0.9640169928656092,euclidean_distance,0.0,-0.009835572777167621
0,28.0,29.0,0.9640169928656092,manhattan_distance,0.0,-0.009835572777167678
0,28.0,29.0,0.9640169928656092,cosine_similarity,0.0,0.03473635137619274
0,28.0,29.0,0.9640169928656092,age_diff,0.0,-0.009835572777167349
0,28.0,29.0,0.9640169928656092,age_equal,1.0,0.22256069030287434
0,28.0,29.0,0.9640169928656092,education_match,1.0,0.04451917688684379
0,28.0,29.0,0.9640169928656092,marital_status_match,1.0,0.012952931456571648
0,28.0,29.0,0.9640169928656092,sex_match,1.0,0.00934688178473864
0,28.0,29.0,0.9640169928656092,overall_similarity,1.0,0.16160850818044234
1,0.0,0.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
1,0.0,0.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
1,0.0,0.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
1,0.0,0.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
1,0.0,0.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
1,0.0,0.0,0.9482041816215755,education_match,1.0,0.046190050564649504
1,0.0,0.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
1,0.0,0.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
1,0.0,0.0,0.9482041816215755,overall_similarity,1.0,0.16882987821817472
2,3.0,3.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
2,3.0,3.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
2,3.0,3.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
2,3.0,3.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
2,3.0,3.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
2,3.0,3.0,0.9482041816215755,education_match,1.0,0.046190050564649504
2,3.0,3.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
2,3.0,3.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
2,3.0,3.0,0.9482041816215755,overall_similarity,1.0,0.16882987821817472
3,4.0,4.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
3,4.0,4.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
3,4.0,4.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
3,4.0,4.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
3,4.0,4.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
3,4.0,4.0,0.9482041816215755,education_match,1.0,0.046190050564649504
3,4.0,4.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
3,4.0,4.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
3,4.0,4.0,0.9482041816215755,overall_similarity,1.0,0.16882987821817472
4,6.0,6.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
4,6.0,6.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
4,6.0,6.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
4,6.0,6.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
4,6.0,6.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
4,6.0,6.0,0.9482041816215755,education_match,1.0,0.046190050564649504
4,6.0,6.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
4,6.0,6.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
4,6.0,6.0,0.9482041816215755,overall_similarity,1.0,0.16882987821817472
5,7.0,7.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
5,7.0,7.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
5,7.0,7.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
5,7.0,7.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
5,7.0,7.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
5,7.0,7.0,0.9482041816215755,education_match,1.0,0.046190050564649504
5,7.0,7.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
5,7.0,7.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
5,7.0,7.0,0.9482041816215755,overall_similarity,1.0,0.16882987821817472
6,9.0,9.0,0.9482041816215755,euclidean_distance,0.0,-0.010242248100944889
6,9.0,9.0,0.9482041816215755,manhattan_distance,0.0,-0.010242248100944873
6,9.0,9.0,0.9482041816215755,cosine_similarity,1.0,-9.301653672982857e-05
6,9.0,9.0,0.9482041816215755,age_diff,0.0,-0.010242248100944873
6,9.0,9.0,0.9482041816215755,age_equal,1.0,0.23305004703834484
6,9.0,9.0,0.9482041816215755,education_match,1.0,0.046190050564649504
6,9.0,9.0,0.9482041816215755,marital_status_match,1.0,0.013400120164388081
6,9.0,9.0,0.9482041816215755,sex_match,1.0,0.009754675266134574
