anon_index,max_attack_score,mean_attack_score,pair_count,risk_level
469,0.01397248206693147,0.01397248206693147,1,low
473,0.8668026830635416,0.8668026830635416,1,low
475,0.973479370775686,0.494438024899802,2,high
477,0.014584641385667417,0.014584641385667417,1,low
478,0.9733559377087686,0.9733559377087686,1,high
479,0.01665308573445243,0.01665308573445243,1,low
481,0.9381077874016231,0.9381077874016231,1,medium
482,0.014944270290941015,0.014944270290941015,1,low
483,0.9434840586191614,0.9434840586191614,1,medium
487,0.9702810356724921,0.9702810356724921,1,medium
489,0.014987444970749922,0.014987444970749922,1,low
490,0.014987444970749922,0.014987444970749922,2,low
492,0.971510484812551,0.971510484812551,1,high
493,0.019681196394089478,0.017691621318763645,2,low
494,0.9733559377087686,0.49500451172161053,2,high
496,0.869785745525323,0.869785745525323,1,low
498,0.014987444970749922,0.014987444970749922,1,low
502,0.9725063209294063,0.9725063209294063,1,high
503,0.9506518634411965,0.48317695484231715,2,medium
504,0.9829886784749021,0.4995438756589443,2,critical
506,0.9682457567082223,0.9682457567082223,1,medium
508,0.9674943371849976,0.7695066392463031,2,medium
509,0.9738341280872831,0.9738341280872831,1,high
510,0.9703113133213126,0.9703113133213126,1,medium
511,0.9818565279355398,0.9818565279355398,1,critical
512,0.9686238707661786,0.49245417983478607,2,medium
514,0.016366620059522587,0.016366620059522587,1,low
515,0.802105558615772,0.4081198615824734,2,low
516,0.9669959887767888,0.9669959887767888,1,medium
520,0.9682451320535481,0.49192300501847847,2,medium
523,0.9432307567980714,0.47862524859581457,2,medium
525,0.9306739558889667,0.472680519614293,2,low
530,0.9637550650770672,0.9637550650770672,1,medium
531,0.016099072842986457,0.016099072842986457,1,low
533,0.8565294046982711,0.8565294046982711,1,low
535,0.9733559377087686,0.9733559377087686,1,high
536,0.9665606365099221,0.9665606365099221,1,medium
539,0.9218794779310199,0.4682233608395222,2,low
541,0.957207595712779,0.957207595712779,1,medium
543,0.9775716896760063,0.9775716896760063,1,critical
548,0.9702644226947652,0.9702644226947652,1,medium
549,0.01397248206693147,0.01397248206693147,1,low
551,0.96979163331602,0.96979163331602,1,medium
552,0.016922649249305356,0.016922649249305356,1,low
553,0.01665308573445243,0.016151184112123667,2,low
554,0.9758614781673786,0.495739227495914,2,high
555,0.02306160441656897,0.019070656480739127,2,low
556,0.9789550623871844,0.9789550623871844,1,critical
557,0.01570204624343781,0.01570204624343781,1,low
558,0.9669959887767888,0.9669959887767888,1,medium
566,0.9562510456366876,0.9562510456366876,1,medium
567,0.9693616576577885,0.9693616576577885,1,medium
571,0.9192083601065405,0.46816092186682007,2,low
573,0.9685122621036578,0.9685122621036578,1,medium
576,0.8544719513074067,0.8544719513074067,1,low
579,0.9730604464085552,0.49457975962577083,2,high
581,0.9689671876995432,0.9689671876995432,1,medium
584,0.9733559377087686,0.4950471394248741,2,high
586,0.01556039939728098,0.01556039939728098,1,low
587,0.01397248206693147,0.01397248206693147,1,low
590,0.016268693645153,0.016268693645153,1,low
594,0.9539640034428775,0.727816189304962,2,medium
597,0.9798749024765253,0.9798749024765253,1,critical
598,0.015434165148944669,0.015434165148944669,1,low
600,0.014283017964391713,0.014283017964391713,1,low
601,0.8732172022849656,0.8732172022849656,1,low
602,0.9442682635236824,0.9442682635236824,1,medium
603,0.9136978029613051,0.6451789001233066,2,low
604,0.9389281843335354,0.9389281843335354,1,medium
605,0.9714922544383896,0.9714922544383896,1,high
612,0.9545263118095823,0.9545263118095823,1,medium
613,0.6427705900686598,0.6427705900686598,1,low
619,0.9787723955146429,0.9787723955146429,1,critical
620,0.0260260784251095,0.0260260784251095,1,low
621,0.014987444970749922,0.014987444970749922,1,low
622,0.9367072173661685,0.9367072173661685,1,medium
626,0.014687083339619357,0.014687083339619357,1,low
628,0.9698624482510577,0.9698624482510577,1,medium
630,0.014944270290941015,0.014944270290941015,1,low
631,0.9754334574958617,0.49559501795173794,2,high
633,0.01397248206693147,0.01397248206693147,1,low
634,0.9794944511606379,0.49754772924545804,2,critical
637,0.9775716896760063,0.33601495514788987,3,critical
640,0.013928538395414964,0.013928538395414964,1,low
643,0.015678911135439455,0.015678911135439455,1,low
644,0.9225628063709986,0.9225628063709986,1,low
647,0.014987444970749922,0.014987444970749922,1,low
649,0.016271021791848226,0.015171725160142736,2,low
650,0.014987444970749922,0.014987444970749922,1,low
651,0.01570204624343781,0.01570204624343781,1,low
652,0.02214256480346316,0.02214256480346316,1,low
654,0.9059680473387907,0.46027634436222903,2,low
655,0.9707381083700852,0.9707381083700852,1,high
656,0.015943774685789096,0.015943774685789096,1,low
657,0.9770466612278037,0.6979744070847698,2,high
659,0.01397248206693147,0.01397248206693147,1,low
660,0.7894511998326518,0.7894511998326518,1,low
661,0.9775716896760063,0.4963675414443121,2,critical
664,0.02335245558364787,0.02335245558364787,1,low
666,0.7995066409106181,0.7995066409106181,1,low
668,0.01793557921272677,0.01793557921272677,1,low
669,0.9685105463638934,0.4916004324000944,2,medium
670,0.014687083339619357,0.014687083339619357,1,low
671,0.014687083339619357,0.014687083339619357,1,low
673,0.9680952089374166,0.9680952089374166,1,medium
675,0.01689798195273358,0.01689798195273358,1,low
676,0.972239773977737,0.972239773977737,1,high
677,0.014944270290941015,0.014944270290941015,1,low
678,0.8439199354760859,0.8439199354760859,1,low
680,0.01570204624343781,0.01570204624343781,1,low
682,0.014161893530373946,0.014161893530373946,1,low
683,0.9681656732632958,0.4915901441723048,2,medium
686,0.9664355582020256,0.9664355582020256,1,medium
687,0.01687183257974622,0.01687183257974622,1,low
692,0.7912752260131125,0.7912752260131125,1,low
694,0.9730895751892886,0.4954826041076967,2,high
698,0.9798749024765253,0.49817976838986266,2,critical
699,0.02134664679597607,0.017712745636929653,2,low
700,0.9734628710054976,0.4942251579881237,2,high
701,0.9813642278326844,0.9813642278326844,1,critical
702,0.9664370705048846,0.49056207692225196,2,medium
703,0.01397248206693147,0.01397248206693147,1,low
705,0.9073206508895341,0.8827720423206727,2,low
706,0.9730604464085552,0.9730604464085552,1,high
709,0.9733559377087686,0.49500451172161053,2,high
713,0.012078615021998224,0.012078615021998224,1,low
714,0.9610068206974832,0.9610068206974832,1,medium
716,0.83339142810584,0.42515703867757265,2,low
717,0.9581261071296704,0.9581261071296704,1,medium
720,0.8289799779340044,0.42245035672633213,2,low
722,0.9734628710054976,0.4982342263111528,2,high
723,0.9618674953511767,0.9618674953511767,1,medium
725,0.9723548737676215,0.4937564916213443,2,high
732,0.01397248206693147,0.01397248206693147,1,low
733,0.9801568088818428,0.49822064889261813,2,critical
735,0.9678653053923348,0.9678653053923348,1,medium
736,0.943388038433182,0.4791078389017152,2,medium
739,0.9726014079334849,0.4934566765916681,2,high
741,0.890569997307042,0.890569997307042,1,low
742,0.014687083339619357,0.014687083339619357,1,low
744,0.8174017155420793,0.8174017155420793,1,low
746,0.9537090489611422,0.48465502814571015,2,medium
748,0.014300173057631685,0.014300173057631685,1,low
749,0.014896930019926839,0.014896930019926839,1,low
755,0.014283017964391713,0.014283017964391713,1,low
756,0.791565908665966,0.791565908665966,1,low
758,0.9794944511606379,0.4965133587774478,2,critical
760,0.9775716896760063,0.9775716896760063,1,critical
761,0.016099154949423728,0.016099154949423728,1,low
762,0.8956012056556982,0.30869819195826076,3,low
763,0.014987444970749922,0.014987444970749922,1,low
767,0.7969662139771637,0.7969662139771637,1,low
768,0.016763991666751143,0.016763991666751143,1,low
769,0.861170048077779,0.861170048077779,1,low
772,0.014944270290941015,0.014944270290941015,1,low
773,0.27871855520483607,0.14670281927222772,2,low
777,0.026592804466835613,0.026592804466835613,1,low
778,0.5286322237622852,0.1863147896546603,3,low
780,0.9381077874016231,0.4750932012118107,2,medium
782,0.9744006667773367,0.4953358442845925,2,high
783,0.9637550650770672,0.9637550650770672,1,medium
784,0.01589135318506704,0.01589135318506704,1,low
786,0.9680952089374166,0.9680952089374166,1,medium
787,0.017618447763451204,0.017618447763451204,1,low
789,0.9715383479355588,0.9715383479355588,1,high
792,0.898006847478333,0.898006847478333,1,low
793,0.9545263118095823,0.48421285748860926,2,medium
796,0.9516800500883807,0.48610882344351314,2,medium
799,0.9638562598487823,0.4889143709578569,2,medium
800,0.5022293627450943,0.2630974054882481,2,low
802,0.9433714417818374,0.44788144635491806,3,medium
803,0.9703113133213126,0.9703113133213126,1,medium
804,0.01570204624343781,0.01570204624343781,1,low
807,0.9714523180756447,0.9714523180756447,1,high
816,0.9730895751892886,0.9730895751892886,1,high
818,0.7822954799481815,0.7822954799481815,1,low
819,0.9734628710054976,0.9734628710054976,1,high
820,0.9760417892756105,0.9760417892756105,1,high
822,0.9367072173661685,0.47533984971654997,2,medium
825,0.9717693064341049,0.49410766504587855,2,high
827,0.014633252056663318,0.014633252056663318,1,low
830,0.9734628710054976,0.9734628710054976,1,high
832,0.9618674953511767,0.48791998870905406,2,medium
833,0.9760203369459851,0.49648753957293057,2,high
835,0.8682740833565527,0.8682740833565527,1,low
836,0.013899403167636312,0.013899403167636312,1,low
837,0.4733366374693853,0.24471785515618588,2,low
839,0.012984439229018922,0.012984439229018922,1,low
841,0.977800541517125,0.49722681362578874,2,critical
843,0.014987444970749922,0.014987444970749922,1,low
844,0.01397248206693147,0.01397248206693147,1,low
849,0.5360431504757139,0.5360431504757139,1,low
850,0.0170848300806954,0.016036137525722662,2,low
852,0.014987444970749922,0.014987444970749922,2,low
853,0.9192083601065405,0.46612468161170584,2,low
854,0.9662941709849387,0.9662941709849387,1,medium
855,0.9714922544383896,0.9714922544383896,1,high
856,0.014987444970749922,0.014987444970749922,1,low
858,0.01397248206693147,0.01397248206693147,1,low
862,0.9192083601065405,0.9192083601065405,1,low
863,0.9730604464085552,0.9730604464085552,1,high
865,0.9798749024765253,0.49763579075022163,2,critical
866,0.9725365685199221,0.49365368317600195,2,high
867,0.013900444745936961,0.013900444745936961,1,low
873,0.9744769074197704,0.9744769074197704,1,high
879,0.02084206564007986,0.02084206564007986,1,low
882,0.8866737669655519,0.8866737669655519,1,low
884,0.9762486298098073,0.9762486298098073,1,high
886,0.970660479669054,0.4932304900164696,2,medium
890,0.973479370775686,0.49905928682755885,2,high
892,0.9638562598487823,0.9638562598487823,1,medium
895,0.014652980342995591,0.014652980342995591,1,low
898,0.9517574040835842,0.9517574040835842,1,medium
902,0.9728330987011461,0.9728330987011461,1,high
903,0.014466782080198517,0.014466782080198517,1,low
904,0.9685884567849999,0.9685884567849999,1,medium
906,0.9666133803589724,0.9666133803589724,1,medium
907,0.016067160162844537,0.016067160162844537,1,low
909,0.01397248206693147,0.01397248206693147,1,low
910,0.9706886054874516,0.9706886054874516,1,high
912,0.9545263118095823,0.9545263118095823,1,medium
916,0.9367072173661685,0.6903425593633413,3,medium
917,0.013899403167636312,0.013899403167636312,1,low
919,0.9752180318847663,0.9752180318847663,1,high
921,0.9694433659481829,0.4937163163874286,2,medium
924,0.013899403167636312,0.013899403167636312,1,low
926,0.9813642278326844,0.4985331370380611,2,critical
927,0.01570204624343781,0.01570204624343781,1,low
929,0.9443037545352011,0.9443037545352011,1,medium
931,0.8516913467380854,0.4337661974171437,2,low
936,0.9210313526452615,0.4675019173560965,2,low
938,0.9728330987011461,0.9728330987011461,1,high
943,0.9192083601065405,0.9192083601065405,1,low
948,0.9669911360341009,0.4924102129573711,2,medium
949,0.9074297938143457,0.9074297938143457,1,low
951,0.9681656732632958,0.9681656732632958,1,medium
954,0.9472704599909737,0.9472704599909737,1,medium
955,0.9684552634523788,0.4926535719938781,2,medium
957,0.9681656732632958,0.9681656732632958,1,medium
958,0.014344600619743646,0.014344600619743646,1,low
959,0.8006336899869728,0.8006336899869728,1,low
961,0.8785643869009374,0.8785643869009374,1,low
963,0.948502528877658,0.4817675950385614,2,medium
