pair_index,orig_id,anon_id,label,age_missing,age_diff,age_equal,education_missing,education_diff,education_equal,industry_missing,industry_diff,industry_equal,marital_status_missing,marital_status_diff,marital_status_equal,sex_missing,sex_diff,sex_equal,similarity_score
426,426,426,1,0,13.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1558,1558,1558,0,0,34.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1293,1293,1293,0,0,8.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
590,590,590,1,0,27.0,0.0,0,9.0,0.0,0,10706.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1957,1957,1957,0,0,10.0,0.0,0,4.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1976,1976,1976,0,0,38.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1132,1132,1132,0,0,15.0,0.0,0,6.0,0.0,0,40998.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
985,985,985,1,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
398,398,398,1,0,10.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.4
1511,1511,1511,0,0,5.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
436,436,436,1,0,26.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
192,192,192,1,0,61.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1435,1435,1435,0,0,18.0,0.0,0,7.0,0.0,0,14095.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
614,614,614,1,0,30.0,0.0,0,10.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1493,1493,1493,0,0,27.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
576,576,576,1,0,25.0,0.0,0,7.0,0.0,0,47581.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
986,986,986,1,0,40.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1432,1432,1432,0,0,11.0,0.0,0,6.0,0.0,0,49230.0,0.0,0,3.0,0.0,0,1.0,0.0,0.0
706,706,706,1,0,27.0,0.0,0,9.0,0.0,0,47707.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1258,1258,1258,0,0,34.0,0.0,0,9.0,0.0,0,14104.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
141,141,141,1,0,6.0,0.0,0,10.0,0.0,0,1410.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1357,1357,1357,0,0,64.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
2,2,2,1,0,40.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1221,1221,1221,0,0,46.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1869,1869,1869,0,0,37.0,0.0,0,11.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1622,1622,1622,0,0,34.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
339,339,339,1,0,10.0,0.0,0,12.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1769,1769,1769,0,0,9.0,0.0,0,8.0,0.0,0,14098.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1536,1536,1536,0,0,24.0,0.0,0,7.0,0.0,0,18111.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
483,483,483,1,0,30.0,0.0,0,7.0,0.0,0,47519.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
265,265,265,1,0,21.0,0.0,0,6.0,0.0,0,41000.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
376,376,376,1,0,16.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
741,741,741,1,0,14.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1013,1013,1013,0,0,21.0,0.0,0,7.0,0.0,0,86199.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
439,439,439,1,0,18.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
271,271,271,1,0,7.0,0.0,0,8.0,0.0,0,27406.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
184,184,184,1,0,2.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
939,939,939,1,0,4.0,0.0,0,8.0,0.0,0,15117.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
244,244,244,1,0,31.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
931,931,931,1,0,21.0,0.0,0,9.0,0.0,0,85301.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
445,445,445,1,0,25.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
596,596,596,1,0,35.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
817,817,817,1,0,18.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1272,1272,1272,0,0,32.0,0.0,0,13.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1676,1676,1676,0,0,4.0,0.0,0,9.0,0.0,0,84223.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
486,486,486,1,0,33.0,0.0,0,3.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
680,680,680,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
415,415,415,1,0,16.0,0.0,0,7.0,0.0,0,47585.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
273,273,273,1,0,59.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1471,1471,1471,0,0,23.0,0.0,0,11.0,0.0,0,47732.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1829,1829,1829,0,0,62.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1454,1454,1454,0,0,15.0,0.0,0,8.0,0.0,0,45192.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
250,250,250,1,0,43.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
413,413,413,1,0,19.0,0.0,0,12.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1385,1385,1385,0,0,58.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1307,1307,1307,0,0,1.0,0.0,0,3.0,0.0,0,47584.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
715,715,715,1,0,20.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
310,310,310,1,0,9.0,0.0,0,0.0,1.0,1,1.0,0.0,0,3.0,0.0,0,1.0,0.0,0.2
926,926,926,1,0,19.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
381,381,381,1,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1565,1565,1565,0,0,51.0,0.0,0,7.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
425,425,425,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1874,1874,1874,0,0,12.0,0.0,0,8.0,0.0,0,69100.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
532,532,532,1,0,48.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
752,752,752,1,0,23.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
765,765,765,1,0,4.0,0.0,0,11.0,0.0,0,47814.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1356,1356,1356,0,0,0.0,1.0,0,7.0,0.0,0,1288.0,0.0,0,5.0,0.0,0,2.0,0.0,0.2
408,408,408,1,0,1.0,0.0,0,12.0,0.0,0,84104.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1614,1614,1614,0,0,20.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
694,694,694,1,0,6.0,0.0,0,7.0,0.0,0,45198.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1738,1738,1738,0,0,13.0,0.0,0,10.0,0.0,0,49220.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
548,548,548,1,0,10.0,0.0,0,5.0,0.0,0,47108.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
936,936,936,1,0,4.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1389,1389,1389,0,0,8.0,0.0,0,9.0,0.0,1,1.0,0.0,0,5.0,0.0,0,2.0,0.0,0.0
1607,1607,1607,0,0,9.0,0.0,0,10.0,0.0,0,84112.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1939,1939,1939,0,0,23.0,0.0,0,1.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1481,1481,1481,0,0,38.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
182,182,182,1,0,0.0,1.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
1940,1940,1940,0,0,47.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1160,1160,1160,0,0,8.0,0.0,0,5.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
170,170,170,1,0,6.0,0.0,0,8.0,0.0,0,97000.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
292,292,292,1,0,58.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
561,561,561,1,0,7.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1456,1456,1456,0,0,3.0,0.0,0,8.0,0.0,0,10789.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1876,1876,1876,0,0,51.0,0.0,0,9.0,0.0,0,85094.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1651,1651,1651,0,0,23.0,0.0,0,7.0,0.0,0,96083.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
849,849,849,1,0,15.0,0.0,0,12.0,0.0,0,46296.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
272,272,272,1,0,29.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1549,1549,1549,0,0,46.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1034,1034,1034,0,0,0.0,1.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4
1743,1743,1743,0,0,17.0,0.0,0,13.0,0.0,0,86091.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
371,371,371,1,0,39.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1669,1669,1669,0,0,2.0,0.0,0,2.0,0.0,0,96996.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
721,721,721,1,0,6.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
733,733,733,1,0,12.0,0.0,0,6.0,0.0,0,79099.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
777,777,777,1,0,6.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
518,518,518,1,0,46.0,0.0,0,8.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
334,334,334,1,0,26.0,0.0,0,3.0,0.0,0,96998.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
845,845,845,1,0,4.0,0.0,0,10.0,0.0,0,84129.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1251,1251,1251,0,0,16.0,0.0,0,0.0,1.0,0,1270.0,0.0,0,0.0,1.0,0,1.0,0.0,0.4
1052,1052,1052,0,0,4.0,0.0,0,8.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1923,1923,1923,0,0,11.0,0.0,0,1.0,0.0,0,47111.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
15,15,15,1,0,35.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
707,707,707,1,0,30.0,0.0,0,6.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
900,900,900,1,0,45.0,0.0,0,14.0,0.0,1,1.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1979,1979,1979,0,0,15.0,0.0,0,7.0,0.0,0,96998.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1572,1572,1572,0,0,1.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
903,903,903,1,0,19.0,0.0,0,5.0,0.0,0,10709.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
465,465,465,1,0,63.0,0.0,1,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1977,1977,1977,0,0,12.0,0.0,0,5.0,0.0,0,91997.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
199,199,199,1,0,13.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2
1206,1206,1206,0,0,10.0,0.0,0,4.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1055,1055,1055,0,0,48.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1131,1131,1131,0,0,19.0,0.0,0,12.0,0.0,0,46297.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1379,1379,1379,0,0,11.0,0.0,0,14.0,0.0,0,86196.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
998,998,998,1,0,7.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
727,727,727,1,0,3.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1771,1771,1771,0,0,4.0,0.0,0,11.0,0.0,0,84218.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1909,1909,1909,0,0,39.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1821,1821,1821,0,0,49.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
567,567,567,1,0,21.0,0.0,0,6.0,0.0,0,49219.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
43,43,43,1,0,6.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
274,274,274,1,0,10.0,0.0,0,10.0,0.0,0,85222.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1096,1096,1096,0,0,29.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
101,101,101,1,0,49.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1231,1231,1231,0,0,8.0,0.0,0,8.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1721,1721,1721,0,0,44.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1832,1832,1832,0,0,47.0,0.0,0,13.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
107,107,107,1,0,17.0,0.0,0,4.0,0.0,0,33146.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1617,1617,1617,0,0,31.0,0.0,0,6.0,0.0,0,47809.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
497,497,497,1,0,0.0,1.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.2
1980,1980,1980,0,0,56.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
881,881,881,1,0,0.0,1.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2
756,756,756,1,0,12.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
619,619,619,1,0,6.0,0.0,0,8.0,0.0,0,55091.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1106,1106,1106,0,0,7.0,0.0,0,9.0,0.0,0,49217.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1935,1935,1935,0,0,24.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
809,809,809,1,0,46.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1037,1037,1037,0,0,5.0,0.0,0,7.0,0.0,0,45195.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
72,72,72,1,0,14.0,0.0,0,10.0,0.0,0,10501.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1283,1283,1283,0,0,3.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1271,1271,1271,0,0,4.0,0.0,0,0.0,1.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.4
1334,1334,1334,0,0,9.0,0.0,0,5.0,0.0,0,13913.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1458,1458,1458,0,0,28.0,0.0,0,9.0,0.0,0,22187.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
481,481,481,1,0,34.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1068,1068,1068,0,0,11.0,0.0,0,8.0,0.0,0,85205.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
506,506,506,1,0,32.0,0.0,0,5.0,0.0,0,49213.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1237,1237,1237,0,0,9.0,0.0,0,12.0,0.0,0,46898.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1861,1861,1861,0,0,33.0,0.0,0,8.0,0.0,0,82192.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1989,1989,1989,0,0,24.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1476,1476,1476,0,0,15.0,0.0,0,9.0,0.0,0,40999.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1866,1866,1866,0,0,1.0,0.0,0,11.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1455,1455,1455,0,0,13.0,0.0,0,8.0,0.0,0,49228.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
311,311,311,1,0,20.0,0.0,0,5.0,0.0,0,1483.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
962,962,962,1,0,43.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
405,405,405,1,0,51.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
1330,1330,1330,0,0,54.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1649,1649,1649,0,0,32.0,0.0,0,7.0,0.0,0,47112.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
309,309,309,1,0,42.0,0.0,0,3.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
226,226,226,1,0,30.0,0.0,0,11.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1857,1857,1857,0,0,18.0,0.0,0,9.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
710,710,710,1,0,3.0,0.0,0,10.0,0.0,0,85210.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1943,1943,1943,0,0,2.0,0.0,0,14.0,0.0,0,60192.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1383,1383,1383,0,0,9.0,0.0,0,9.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1785,1785,1785,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
148,148,148,1,0,33.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1554,1554,1554,0,0,27.0,0.0,0,7.0,0.0,0,35993.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1956,1956,1956,0,0,9.0,0.0,0,6.0,0.0,0,49221.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
925,925,925,1,0,39.0,0.0,0,6.0,0.0,1,1.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
942,942,942,1,0,17.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
836,836,836,1,0,19.0,0.0,0,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
575,575,575,1,0,8.0,0.0,0,8.0,0.0,0,84101.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
557,557,557,1,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1235,1235,1235,0,0,33.0,0.0,0,5.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1360,1360,1360,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1347,1347,1347,0,0,6.0,0.0,0,9.0,0.0,0,10709.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1161,1161,1161,0,0,17.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1442,1442,1442,0,0,20.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
286,286,286,1,0,14.0,0.0,0,8.0,0.0,0,13943.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1604,1604,1604,0,0,20.0,0.0,0,10.0,0.0,0,26197.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1057,1057,1057,0,0,33.0,0.0,0,6.0,0.0,0,47107.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
598,598,598,1,0,17.0,0.0,0,8.0,0.0,0,28244.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
932,932,932,1,0,4.0,0.0,0,14.0,0.0,1,1.0,0.0,0,2.0,0.0,0,2.0,0.0,0.0
1461,1461,1461,0,0,60.0,0.0,0,0.0,1.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.2
1637,1637,1637,0,0,52.0,0.0,0,4.0,0.0,1,1.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1587,1587,1587,0,0,7.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1040,1040,1040,0,0,2.0,0.0,0,11.0,0.0,0,64904.0,0.0,0,1.0,0.0,0,0.0,1.0,0.2
1230,1230,1230,0,0,42.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
806,806,806,1,0,27.0,0.0,0,2.0,0.0,1,1.0,0.0,0,4.0,0.0,0,1.0,0.0,0.0
904,904,904,1,0,7.0,0.0,0,12.0,0.0,0,84123.0,0.0,0,0.0,1.0,0,0.0,1.0,0.4
1679,1679,1679,0,0,34.0,0.0,0,10.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1204,1204,1204,0,0,63.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
767,767,767,1,0,31.0,0.0,0,3.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
609,609,609,1,0,28.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1992,1992,1992,0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,1,1.0,0.0,0.0
1564,1564,1564,0,0,1.0,0.0,0,11.0,0.0,0,15197.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1422,1422,1422,0,0,1.0,0.0,0,8.0,0.0,0,47526.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1010,1010,1010,0,0,32.0,0.0,0,5.0,0.0,0,47586.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
493,493,493,1,0,8.0,0.0,0,6.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1320,1320,1320,0,0,14.0,0.0,0,2.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
277,277,277,1,0,20.0,0.0,0,10.0,0.0,0,49218.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0
1846,1846,1846,0,0,5.0,0.0,0,12.0,0.0,0,84121.0,0.0,0,2.0,0.0,0,1.0,0.0,0.0
358,358,358,1,0,14.0,0.0,0,5.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1110,1110,1110,0,0,38.0,0.0,0,6.0,0.0,0,61896.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
236,236,236,1,0,37.0,0.0,0,10.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
551,551,551,1,0,6.0,0.0,0,6.0,0.0,0,49226.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
1867,1867,1867,0,0,38.0,0.0,0,7.0,0.0,1,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
1812,1812,1812,0,0,0.0,1.0,0,5.0,0.0,0,47102.0,0.0,0,0.0,1.0,0,0.0,1.0,0.6
208,208,208,1,0,41.0,0.0,0,8.0,0.0,0,10620.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1386,1386,1386,0,0,19.0,0.0,0,1.0,0.0,1,1.0,0.0,0,0.0,1.0,0,2.0,0.0,0.2
1560,1560,1560,0,0,13.0,0.0,0,4.0,0.0,1,1.0,0.0,0,3.0,0.0,0,2.0,0.0,0.0
58,58,58,1,0,8.0,0.0,0,7.0,0.0,1,1.0,0.0,0,0.0,1.0,0,1.0,0.0,0.2
631,631,631,1,0,33.0,0.0,0,4.0,0.0,0,40991.0,0.0,0,2.0,0.0,0,0.0,1.0,0.2
1961,1961,1961,0,0,18.0,0.0,0,2.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1859,1859,1859,0,0,65.0,0.0,1,1.0,0.0,1,1.0,0.0,0,1.0,0.0,0,2.0,0.0,0.0
1816,1816,1816,0,0,43.0,0.0,0,7.0,0.0,1,1.0,0.0,0,5.0,0.0,0,2.0,0.0,0.0
363,363,363,1,0,20.0,0.0,0,11.0,0.0,0,58100.0,0.0,0,1.0,0.0,0,1.0,0.0,0.0
