anon_id,max_attack_score,mean_attack_score,pair_count,risk_level
0.0,0.951341386110398,0.951341386110398,1,critical
1.0,0.8564897083587123,0.8564897083587123,1,low
2.0,0.9509204016088256,0.9509204016088256,1,critical
3.0,0.8313933486643247,0.8313933486643247,1,low
4.0,0.9050009525965051,0.9050009525965051,1,medium
5.0,0.9167507396497561,0.9167507396497561,1,medium
6.0,0.9489519025043608,0.9489519025043608,1,high
7.0,0.524417691231971,0.524417691231971,1,low
8.0,0.8667962883407928,0.8667962883407928,1,low
9.0,0.9362516046027606,0.9362516046027606,1,medium
10.0,0.9210160877590701,0.9210160877590701,1,medium
11.0,0.6978341527020523,0.6978341527020523,1,low
12.0,0.9162930701857044,0.9162930701857044,1,medium
13.0,0.9112339963412426,0.9112339963412426,1,medium
14.0,0.9377118164510304,0.9377118164510304,1,medium
15.0,0.9549788904216562,0.9549788904216562,1,critical
16.0,0.5320641491518366,0.5320641491518366,1,low
17.0,0.881188336891697,0.881188336891697,1,low
18.0,0.890826011116097,0.890826011116097,1,medium
19.0,0.8416427658776771,0.8416427658776771,1,low
20.0,0.9480377336630207,0.9480377336630207,1,high
21.0,0.8944807299167619,0.8944807299167619,1,medium
22.0,0.9391518108121423,0.9391518108121423,1,medium
23.0,0.943647077812281,0.943647077812281,1,high
24.0,0.7180685376213017,0.7180685376213017,1,low
25.0,0.8303840493314013,0.8303840493314013,1,low
26.0,0.8516712286570115,0.8516712286570115,1,low
27.0,0.956094949641289,0.956094949641289,1,critical
28.0,0.5330181107553452,0.5330181107553452,1,low
29.0,0.9497964365895372,0.9497964365895372,1,high
30.0,0.9047672288699441,0.9047672288699441,1,medium
31.0,0.8166277516741253,0.8166277516741253,1,low
32.0,0.33217639849045555,0.33217639849045555,1,low
33.0,0.846286286305753,0.846286286305753,1,low
34.0,0.9417689997749047,0.9417689997749047,1,high
35.0,0.9341861594206186,0.9341861594206186,1,medium
36.0,0.9416589872758722,0.9416589872758722,1,high
37.0,0.8345486137769856,0.8345486137769856,1,low
38.0,0.7727674675208204,0.7727674675208204,1,low
39.0,0.9263952223096642,0.9263952223096642,1,medium
40.0,0.10187361686492287,0.10187361686492287,1,low
41.0,0.497009925287867,0.497009925287867,1,low
42.0,0.9397689860308036,0.9397689860308036,1,high
43.0,0.9401710945878156,0.9401710945878156,1,high
44.0,0.9457531550241921,0.9457531550241921,1,high
45.0,0.9350732271663845,0.9350732271663845,1,medium
46.0,0.9346155463631293,0.9346155463631293,1,medium
47.0,0.8622759175592846,0.8622759175592846,1,low
48.0,0.8445566443132319,0.8445566443132319,1,low
49.0,0.8345486137769856,0.8345486137769856,1,low
50.0,0.911728366069798,0.911728366069798,1,medium
51.0,0.8523119929009217,0.8523119929009217,1,low
52.0,0.8189335814987583,0.8189335814987583,1,low
53.0,0.7969645934468925,0.7969645934468925,1,low
54.0,0.9288526286343961,0.9288526286343961,1,medium
55.0,0.9309493697362298,0.9309493697362298,1,medium
56.0,0.35263034911037655,0.35263034911037655,1,low
57.0,0.8882256227643276,0.8882256227643276,1,low
58.0,0.9110749109523012,0.9110749109523012,1,medium
59.0,0.8330726980894706,0.8330726980894706,1,low
60.0,0.9120627152225987,0.9120627152225987,1,medium
61.0,0.7759122536325993,0.7759122536325993,1,low
62.0,0.9354433998435322,0.9354433998435322,1,medium
63.0,0.6459358176371383,0.6459358176371383,1,low
64.0,0.6821891766815874,0.6821891766815874,1,low
65.0,0.9403303895287012,0.9403303895287012,1,high
66.0,0.8595051288822987,0.8595051288822987,1,low
67.0,0.7711283485027,0.7711283485027,1,low
68.0,0.5980185191592841,0.5980185191592841,1,low
69.0,0.8892440909683419,0.8892440909683419,1,low
70.0,0.8900802618246154,0.8900802618246154,1,medium
71.0,0.8508717614726212,0.8508717614726212,1,low
72.0,0.7440855477399425,0.7440855477399425,1,low
73.0,0.9438842951481595,0.9438842951481595,1,high
74.0,0.9217605887353306,0.9217605887353306,1,medium
75.0,0.6340400891386281,0.6340400891386281,1,low
76.0,0.8585762311342259,0.8585762311342259,1,low
77.0,0.9078656771607864,0.9078656771607864,1,medium
78.0,0.7851299912571963,0.7851299912571963,1,low
79.0,0.8113598791162646,0.8113598791162646,1,low
80.0,0.8800069650871264,0.8800069650871264,1,low
81.0,0.8796963075135874,0.8796963075135874,1,low
82.0,0.8757546500319827,0.8757546500319827,1,low
83.0,0.9428942048045453,0.9428942048045453,1,high
84.0,0.5477263673400184,0.5477263673400184,1,low
85.0,0.9361937094192627,0.9361937094192627,1,medium
86.0,0.8966453033761854,0.8966453033761854,1,medium
87.0,0.9549080714574981,0.9549080714574981,1,critical
88.0,0.9030128528655896,0.9030128528655896,1,medium
89.0,0.919767096197852,0.919767096197852,1,medium
90.0,0.8839681521584964,0.8839681521584964,1,low
91.0,0.9200594005904575,0.9200594005904575,1,medium
92.0,0.8564897083587123,0.8564897083587123,1,low
93.0,0.7858658193902851,0.7858658193902851,1,low
94.0,0.9499436905742371,0.9499436905742371,1,high
95.0,0.8359952098529467,0.8359952098529467,1,low
96.0,0.9479310151317258,0.9479310151317258,1,high
97.0,0.9180196421956599,0.9180196421956599,1,medium
98.0,0.9489519025043608,0.9489519025043608,1,high
99.0,0.7727674675208204,0.7727674675208204,1,low
