district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,*,1,11,9,1,1,1,4,1,3,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,8189.0,*,3.0,,,436.4627395,11
11,Bin_1,1,11,10,1,1,1,1,1,1,Bin_1,11,1,Bin_5,2,1,1,Bin_3,9.0,Bin_1,9.0,2.0,,,,,,436.4627395,11
11,*,1,11,10,1,1,1,2,1,3,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,436.4627395,11
11,*,1,11,10,1,1,1,3,1,5,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,7231.0,*,3.0,,,436.4627395,11
11,Bin_1,1,11,10,1,1,1,4,1,3,Bin_5,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_1,9.0,2.0,,,,,,436.4627395,11
11,*,1,11,1,1,1,1,1,1,1,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,1349.0,*,2.0,,,223.5695291,11
11,*,1,11,1,1,1,1,2,1,2,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,4110.0,*,2.0,,,223.5695291,11
11,Bin_5,1,11,1,1,1,1,3,1,3,Bin_1,11,10,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,1,1,1,1,4,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,223.5695291,11
11,Bin_5,1,11,2,1,2,1,1,1,1,Bin_5,11,1,Bin_5,1,1,1,Bin_3,9.0,Bin_1,9.0,2.0,,,,,,223.5695291,11
11,*,1,11,2,2,2,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,7214.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,2,2,2,1,2,1,2,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,2,2,2,1,3,1,3,Bin_1,11,6,Bin_1,1,1,1,Bin_1,,,,,,,,,,223.5695291,11
11,*,1,11,3,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,5243.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,3,1,1,1,2,1,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,3,1,1,1,3,1,3,Bin_5,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,3,1,1,1,4,2,2,Bin_5,11,9,Bin_3,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,1.0,223.5695291,11
11,Bin_5,1,11,4,1,1,1,1,1,1,Bin_1,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_3,5.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,4,1,1,1,2,1,2,Bin_5,11,12,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,223.5695291,11
11,*,1,11,4,1,1,1,3,1,3,*,11,4,*,1,1,1,*,4.0,*,1.0,1.0,4110.0,*,2.0,,,223.5695291,11
11,*,1,11,4,1,1,1,4,1,3,*,11,8,*,1,1,1,*,4.0,*,1.0,1.0,4131.0,*,3.0,,,223.5695291,11
11,*,1,11,5,1,1,1,1,1,1,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,1213.0,*,2.0,,,223.5695291,11
11,*,1,11,5,1,1,1,2,1,2,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,3512.0,*,1.0,,,223.5695291,11
11,Bin_5,1,11,5,1,1,1,3,1,3,Bin_5,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,223.5695291,11
11,Bin_5,1,11,5,1,1,1,4,1,3,Bin_1,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,223.5695291,11
11,*,1,11,6,1,1,1,1,1,1,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,8322.0,*,5.0,,,223.5695291,11
11,Bin_5,1,11,6,1,1,1,2,1,2,Bin_5,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,6,1,1,1,3,1,4,Bin_5,11,6,Bin_4,1,1,1,Bin_3,9.0,Bin_2,7.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,6,1,1,1,4,1,3,Bin_1,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,6,1,1,1,5,1,3,Bin_5,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,223.5695291,11
11,*,1,11,7,1,1,1,1,1,1,*,11,6,*,1,2,2,*,9.0,*,1.0,1.0,9621.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,7,1,1,1,2,1,2,Bin_5,11,4,Bin_2,1,2,2,Bin_1,9.0,Bin_1,7.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,7,1,1,1,3,1,3,Bin_5,11,11,Bin_1,1,2,2,Bin_1,,,,,,,,,,223.5695291,11
11,Bin_5,1,11,8,1,1,1,1,1,1,Bin_1,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,1.0,2.0,,,,,,223.5695291,11
11,Bin_5,1,11,8,1,1,1,2,1,2,Bin_5,11,10,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,223.5695291,11
11,*,1,11,8,1,1,1,3,1,3,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,9621.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,8,1,1,1,4,2,5,Bin_1,11,4,Bin_2,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,1.0,223.5695291,11
11,Bin_5,1,11,9,1,1,1,1,1,1,Bin_5,11,6,Bin_4,1,1,1,Bin_3,9.0,Bin_1,7.0,2.0,,,,,,223.5695291,11
11,*,1,11,10,1,1,1,1,1,1,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,7111.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,10,1,1,1,2,1,2,Bin_5,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,223.5695291,11
11,*,1,11,10,1,1,1,3,1,3,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,4110.0,*,3.0,,,223.5695291,11
11,Bin_5,1,11,10,1,1,1,4,1,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_4,3.0,2.0,,,,,,223.5695291,11
11,*,1,11,1,1,1,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,5212.0,*,5.0,,,305.2323975,11
11,*,1,11,1,1,1,1,2,1,3,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,7125.0,*,3.0,,,305.2323975,11
11,Bin_5,1,11,1,1,1,1,3,1,5,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,305.2323975,11
11,*,1,11,2,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,9112.0,*,3.0,,,305.2323975,11
11,Bin_5,1,11,2,1,1,1,2,1,2,Bin_5,11,7,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,2,1,1,1,3,1,3,Bin_1,11,3,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,2,1,1,1,4,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,305.2323975,11
11,Bin_5,1,11,2,1,1,1,5,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,,,,,,,,,,305.2323975,11
11,*,1,11,4,1,1,1,1,1,1,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,1420.0,*,4.0,,,305.2323975,11
11,Bin_5,1,11,4,1,1,1,2,1,2,Bin_5,11,8,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,5,1,1,1,1,1,1,Bin_1,11,4,Bin_4,1,1,1,Bin_1,9.0,Bin_3,4.0,2.0,,,,,,305.2323975,11
11,*,1,11,5,1,1,1,2,1,2,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,305.2323975,11
11,Bin_5,1,11,6,1,1,1,1,1,1,Bin_1,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,6,1,1,1,2,1,2,Bin_5,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,7,1,1,1,1,1,1,Bin_1,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,7,1,1,1,2,1,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,7,1,1,1,3,1,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,7,1,1,1,4,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,7,1,1,1,5,1,2,Bin_5,11,1,Bin_4,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,305.2323975,11
11,*,1,11,8,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,2.0,1.0,7512.0,*,5.0,,,305.2323975,11
11,Bin_5,1,11,8,1,1,1,2,1,2,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,8,1,1,1,3,1,3,Bin_1,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,8,1,1,1,4,1,3,Bin_1,11,1,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,305.2323975,11
11,*,1,11,9,1,1,1,1,1,1,*,11,11,*,1,1,1,*,9.0,*,1.0,1.0,1321.0,*,4.0,,,305.2323975,11
11,Bin_5,1,11,9,1,1,1,2,1,2,Bin_5,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,9,1,1,1,3,1,3,Bin_1,11,9,Bin_2,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,9,1,1,1,4,1,3,Bin_5,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,305.2323975,11
11,Bin_5,1,11,9,1,1,1,5,1,3,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,305.2323975,11
11,*,1,11,1,1,1,1,1,1,1,*,11,8,*,1,1,1,*,9.0,*,1.0,1.0,6111.0,*,5.0,,,293.2803651,11
11,Bin_5,1,11,1,1,1,1,2,1,2,Bin_5,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,1,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,8.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,1,1,1,1,4,1,3,Bin_1,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,293.2803651,11
11,Bin_5,1,11,1,1,1,1,5,1,3,Bin_1,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,293.2803651,11
11,Bin_5,1,11,2,1,1,1,1,1,1,Bin_1,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,2,1,1,1,2,1,2,Bin_5,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,293.2803651,11
11,*,1,11,2,1,1,1,3,1,3,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,1349.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,2,1,1,1,4,1,6,Bin_5,11,2,Bin_3,2,2,1,Bin_1,9.0,Bin_1,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,3,1,1,1,1,1,1,Bin_5,11,11,Bin_5,1,1,1,Bin_3,9.0,Bin_3,4.0,2.0,,,,,,293.2803651,11
11,*,1,11,3,1,1,1,2,1,3,*,11,8,*,1,1,1,*,9.0,*,1.0,1.0,7231.0,*,5.0,,,293.2803651,11
11,Bin_5,1,11,3,1,1,1,3,1,5,Bin_5,11,2,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,3,1,1,1,4,1,5,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,293.2803651,11
11,Bin_5,1,11,3,1,1,1,5,1,5,Bin_1,11,6,Bin_1,1,1,1,Bin_1,,,,,,,,,,293.2803651,11
11,*,1,11,4,1,1,1,1,1,1,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,5221.0,*,5.0,,,293.2803651,11
11,Bin_5,1,11,4,1,1,1,2,1,2,Bin_5,11,5,Bin_4,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,293.2803651,11
11,*,1,11,4,1,1,1,3,1,3,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,2151.0,*,3.0,,,293.2803651,11
11,*,1,11,4,1,1,1,4,1,3,*,11,11,*,1,1,1,*,9.0,*,1.0,1.0,7231.0,*,3.0,,,293.2803651,11
11,*,1,11,5,1,1,1,1,1,1,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,7116.0,*,3.0,,,293.2803651,11
11,*,1,11,5,1,1,1,2,1,2,*,11,8,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,5,1,1,1,3,1,3,Bin_5,11,2,Bin_2,1,1,1,Bin_1,9.0,Bin_4,8.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,5,1,1,1,4,1,3,Bin_5,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,293.2803651,11
11,*,1,11,6,1,1,1,1,1,1,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,7116.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,6,1,1,1,2,1,2,Bin_5,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,6,1,1,1,3,1,3,Bin_5,11,8,Bin_2,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,293.2803651,11
11,*,1,11,6,1,1,1,4,1,5,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,8156.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,6,1,1,1,5,1,5,Bin_1,11,11,Bin_1,1,1,1,Bin_1,,,,,,,,,,293.2803651,11
11,*,1,11,7,1,1,1,1,1,1,*,11,11,*,1,1,1,*,9.0,*,1.0,1.0,8332.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,7,1,1,1,2,1,2,Bin_5,11,8,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,7,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,293.2803651,11
11,Bin_5,1,11,7,1,1,1,4,1,3,Bin_1,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,293.2803651,11
11,*,1,11,9,1,1,1,1,1,1,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,7531.0,*,3.0,,,293.2803651,11
11,*,1,11,9,1,1,1,2,1,2,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,8322.0,*,3.0,,,293.2803651,11
11,*,1,11,9,1,1,1,3,1,3,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,3122.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,9,1,1,1,4,1,5,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,9,1,1,1,5,1,5,Bin_1,11,5,Bin_1,1,1,1,Bin_1,,,,,,,,,,293.2803651,11
11,*,1,11,10,1,1,1,1,1,1,*,11,2,*,1,1,1,*,9.0,*,1.0,1.0,4321.0,*,3.0,,,293.2803651,11
11,Bin_5,1,11,10,1,1,1,2,1,2,Bin_5,11,1,Bin_2,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,293.2803651,11
11,Bin_5,1,11,10,1,1,1,3,1,3,Bin_5,11,9,Bin_1,1,1,1,Bin_1,2.0,Bin_1,,,,,,,,293.2803651,11
11,*,1,11,1,1,1,1,1,1,1,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,9122.0,*,3.0,,,285.6012832,11
11,*,1,11,4,1,1,1,1,1,1,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,9112.0,*,1.0,,,285.6012832,11
11,Bin_5,1,11,4,1,1,1,2,1,2,Bin_5,11,5,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,4,1,1,1,3,1,3,Bin_1,11,3,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,4,1,1,1,4,1,3,Bin_5,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,285.6012832,11
11,Bin_5,1,11,5,1,1,1,1,1,1,Bin_1,11,2,Bin_5,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,285.6012832,11
11,*,1,11,5,1,1,1,2,1,2,*,11,1,*,1,1,4,*,9.0,*,1.0,1.0,9112.0,*,3.0,,,285.6012832,11
11,Bin_5,1,11,5,1,1,1,3,1,3,Bin_5,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_4,9.0,2.0,,,,,,285.6012832,11
11,*,1,11,5,1,1,1,4,1,5,*,11,3,*,1,1,1,*,9.0,*,1.0,1.0,5221.0,*,5.0,,,285.6012832,11
11,*,1,11,5,1,1,1,5,1,5,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,7319.0,*,3.0,,,285.6012832,11
11,*,1,11,6,1,1,1,1,1,1,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,9322.0,*,3.0,,,285.6012832,11
11,*,1,11,7,1,1,1,1,1,1,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,3322.0,*,3.0,,,285.6012832,11
11,Bin_5,1,11,7,1,1,1,2,1,2,Bin_5,11,6,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,7,1,1,1,3,2,3,Bin_5,11,12,Bin_2,1,1,1,Bin_1,3.0,Bin_4,,,,,,1.0,2.0,285.6012832,11
11,Bin_5,1,11,7,1,1,1,4,1,3,Bin_1,11,1,Bin_1,1,1,1,Bin_1,2.0,Bin_4,8.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,7,1,1,1,5,1,4,Bin_5,11,1,Bin_5,1,1,1,Bin_3,9.0,Bin_3,4.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,9,1,1,1,1,1,1,Bin_1,11,2,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,285.6012832,11
11,Bin_5,1,11,9,1,1,1,2,1,2,Bin_5,11,6,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,285.6012832,11
11,*,1,11,10,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,9112.0,*,3.0,,,285.6012832,11
11,Bin_5,1,11,10,1,1,1,2,2,4,Bin_1,11,10,Bin_5,1,1,1,Bin_3,9.0,Bin_3,,,,,,1.0,3.0,285.6012832,11
11,Bin_5,1,11,2,1,1,1,1,1,1,Bin_1,11,12,Bin_4,1,1,1,Bin_1,9.0,Bin_2,9.0,2.0,,,,,,281.9643816,11
11,Bin_5,1,11,2,1,1,1,2,1,2,Bin_5,11,10,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,281.9643816,11
11,*,1,11,2,1,1,1,3,1,3,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,9313.0,*,3.0,,,281.9643816,11
11,*,1,11,3,1,1,1,1,1,1,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,9213.0,*,2.0,,,281.9643816,11
11,*,1,11,4,1,1,1,1,1,1,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,6114.0,*,5.0,,,281.9643816,11
11,Bin_5,1,11,4,1,1,1,2,1,2,Bin_5,11,9,Bin_4,1,1,1,Bin_1,9.0,Bin_3,9.0,2.0,,,,,,281.9643816,11
11,*,1,11,4,1,1,1,3,1,3,*,11,4,*,1,1,1,*,9.0,*,1.0,1.0,9629.0,*,1.0,,,281.9643816,11
11,Bin_5,1,11,4,1,1,1,4,1,5,Bin_5,11,3,Bin_3,1,1,1,Bin_1,9.0,Bin_4,7.0,2.0,,,,,,281.9643816,11
11,Bin_5,1,11,4,1,1,1,5,1,5,Bin_5,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9643816,11
11,Bin_5,1,11,4,1,1,1,6,1,5,Bin_1,11,5,Bin_1,1,1,1,Bin_1,1.0,,,,,,,,,281.9643816,11
11,Bin_5,1,11,5,1,1,1,1,1,1,Bin_5,11,2,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,281.9643816,11
11,*,1,11,5,1,1,1,2,1,2,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,7116.0,*,3.0,,,281.9643816,11
11,Bin_5,1,11,5,1,1,1,3,1,3,Bin_5,11,2,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9643816,11
11,Bin_5,1,11,5,1,1,1,4,1,4,Bin_5,11,7,Bin_4,1,1,1,Bin_3,9.0,Bin_2,7.0,2.0,,,,,,281.9643816,11
11,*,1,11,5,1,1,1,5,1,5,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,6222.0,*,3.0,,,281.9643816,11
11,*,1,11,7,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,1.0,1.0,9998.0,*,3.0,,,281.9643816,11
11,*,1,11,7,1,1,1,2,1,2,*,11,9,*,1,1,1,*,9.0,*,1.0,1.0,1420.0,*,5.0,,,281.9643816,11
11,*,1,11,7,1,1,1,3,1,3,*,11,8,*,1,1,1,*,9.0,*,1.0,1.0,8121.0,*,3.0,,,281.9643816,11
11,Bin_5,1,11,7,1,1,1,4,1,3,Bin_5,11,8,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,281.9643816,11
11,Bin_5,1,11,8,1,1,1,1,1,1,Bin_5,11,12,Bin_3,1,1,1,Bin_1,9.0,Bin_4,4.0,2.0,,,,,,281.9643816,11
11,Bin_5,1,11,8,1,1,1,2,1,3,Bin_1,11,4,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9643816,11
11,Bin_5,1,11,8,1,1,1,3,1,4,Bin_5,11,2,Bin_5,1,1,1,Bin_3,9.0,Bin_1,9.0,2.0,,,,,,281.9643816,11
11,Bin_5,1,11,8,1,1,1,4,2,2,Bin_1,11,3,Bin_4,1,1,1,Bin_1,9.0,Bin_3,,,,,,2.0,1.0,281.9643816,11
11,*,1,11,9,1,1,1,1,1,1,*,11,12,*,1,1,1,*,9.0,*,2.0,1.0,3114.0,*,2.0,,,281.9643816,11
11,Bin_5,1,11,9,1,1,1,2,1,2,Bin_5,11,1,Bin_3,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,281.9643816,11
11,Bin_5,1,11,9,1,1,1,3,1,3,Bin_1,11,5,Bin_1,1,1,1,Bin_1,2.0,Bin_3,,,,,,,,281.9643816,11
11,Bin_5,1,11,9,1,1,1,4,1,3,Bin_5,11,7,Bin_1,1,1,1,Bin_1,2.0,Bin_2,,,,,,,,281.9643816,11
11,Bin_5,1,11,9,1,1,1,5,1,4,Bin_5,11,4,Bin_4,1,1,1,Bin_3,9.0,Bin_2,9.0,2.0,,,,,,281.9643816,11
11,*,1,11,10,1,1,1,1,1,1,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,6121.0,*,5.0,,,281.9643816,11
11,*,1,11,10,1,1,1,2,1,2,*,11,10,*,1,1,1,*,9.0,*,1.0,1.0,9215.0,*,6.0,,,281.9643816,11
11,Bin_5,1,11,10,1,1,1,3,1,3,Bin_5,11,5,Bin_1,1,1,1,Bin_1,,,,,,,,,,281.9643816,11
11,*,1,11,1,1,1,1,1,1,1,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,1346.0,*,3.0,,,236.536206,11
11,*,1,11,1,1,1,1,2,1,2,*,11,1,*,1,1,1,*,9.0,*,1.0,1.0,4311.0,*,3.0,,,236.536206,11
11,*,1,11,2,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,1120.0,*,1.0,,,236.536206,11
11,*,1,11,2,1,1,1,2,1,2,*,11,5,*,1,1,1,*,9.0,*,1.0,1.0,2330.0,*,1.0,,,236.536206,11
11,Bin_1,1,11,2,1,1,1,3,2,3,Bin_1,11,7,Bin_2,1,1,1,Bin_1,9.0,Bin_4,,,,,,2.0,2.0,236.536206,11
11,*,1,11,2,1,1,1,4,1,3,*,11,6,*,1,1,1,*,9.0,*,1.0,1.0,1346.0,*,3.0,,,236.536206,11
11,*,1,11,2,1,1,1,5,1,6,*,11,7,*,1,1,1,*,9.0,*,1.0,1.0,9111.0,*,3.0,,,236.536206,11
11,Bin_1,1,11,3,1,1,1,1,1,1,Bin_1,11,3,Bin_4,1,1,1,Bin_3,9.0,Bin_3,4.0,2.0,,,,,,236.536206,11
11,Bin_1,1,11,3,1,1,1,2,1,5,Bin_5,11,11,Bin_4,1,1,1,Bin_1,9.0,Bin_3,7.0,2.0,,,,,,236.536206,11
11,*,1,11,5,1,1,1,1,1,1,*,11,5,*,1,1,1,*,9.0,*,2.0,1.0,2330.0,*,3.0,,,236.536206,11
11,*,1,11,5,1,1,1,2,1,2,*,11,7,*,1,1,1,*,9.0,*,2.0,1.0,2310.0,*,1.0,,,236.536206,11
11,Bin_1,1,11,5,1,1,1,3,1,3,Bin_1,11,2,Bin_2,1,1,1,Bin_1,3.0,Bin_4,8.0,2.0,,,,,,236.536206,11
11,Bin_1,1,11,5,1,1,1,4,1,3,Bin_5,11,1,Bin_2,1,1,1,Bin_1,4.0,Bin_4,8.0,2.0,,,,,,236.536206,11
11,Bin_1,1,11,6,1,1,1,1,1,1,Bin_5,11,10,Bin_4,1,1,4,Bin_3,9.0,Bin_3,7.0,2.0,,,,,,236.536206,11
11,*,1,11,6,1,1,1,2,1,3,*,11,8,*,1,1,4,*,9.0,*,1.0,1.0,5221.0,*,5.0,,,236.536206,11
