district,sector,month,psu,snumber,hhno,nhh,result,person_serial_no,residence,relationship,sex,birth_year,birth_month,age,registration,ethnicity,religion,marital_status,curr_educ,education,main_activity,is_active,main_occupation,industry,employment_status,uresidencf,live,finalweight,B_year
11,1,1,111001,1,1,1,1,5,1,3,1,4,2,14,1,4,3,1,2.0,8.0,,,,,,,,298.0423127,2004
11,1,1,111001,2,1,1,1,1,1,1,1,58,3,60,1,4,3,2,9.0,12.0,4.0,2.0,,,,,,298.0423127,1958
11,1,1,111001,2,1,1,1,2,1,2,2,60,9,58,1,4,3,2,9.0,10.0,7.0,2.0,,,,,,298.0423127,1960
11,1,1,111001,2,1,1,1,3,1,3,2,91,1,28,1,4,3,2,9.0,13.0,1.0,1.0,2330.0,85211.0,1.0,,,298.0423127,1991
11,1,1,111001,2,1,1,1,4,1,3,2,92,8,26,1,4,3,1,3.0,13.0,8.0,2.0,,,,,,298.0423127,1992
11,1,1,111001,2,1,1,1,5,1,5,2,16,1,3,1,4,3,1,1.0,,,,,,,,,298.0423127,2016
11,1,1,111001,3,1,1,1,1,1,1,2,56,12,62,1,4,3,4,9.0,9.0,7.0,2.0,,,,,,298.0423127,1956
11,1,1,111001,4,1,1,1,1,1,1,1,58,5,60,1,1,1,2,9.0,4.0,1.0,1.0,9112.0,10629.0,3.0,,,298.0423127,1958
11,1,1,111001,4,1,1,1,2,1,2,2,59,4,59,1,1,1,2,9.0,8.0,7.0,2.0,,,,,,298.0423127,1959
11,1,1,111001,4,1,1,1,3,1,5,2,39,6,79,1,1,1,4,9.0,5.0,9.0,2.0,,,,,,298.0423127,1939
11,1,1,111001,4,1,1,1,4,1,3,1,77,9,41,1,1,1,2,9.0,12.0,1.0,1.0,4110.0,84130.0,1.0,,,298.0423127,1977
11,1,1,111001,4,1,1,1,5,1,5,2,83,8,35,1,1,1,2,9.0,12.0,7.0,2.0,,,,,,298.0423127,1983
11,1,1,111001,4,1,1,1,6,1,5,2,3,8,15,1,1,1,1,2.0,10.0,8.0,2.0,,,,,,298.0423127,2003
11,1,1,111001,4,1,1,1,7,1,5,1,11,11,7,1,1,1,1,2.0,2.0,,,,,,,,298.0423127,2011
11,1,1,111001,5,1,1,1,1,1,1,1,67,6,51,1,1,1,2,9.0,12.0,4.0,2.0,,,,,,298.0423127,1967
11,1,1,111001,5,1,1,1,2,1,2,2,67,6,51,1,1,1,2,9.0,11.0,7.0,2.0,,,,,,298.0423127,1967
11,1,1,111001,5,1,1,1,3,1,3,2,94,8,24,1,1,1,1,9.0,12.0,1.0,1.0,3349.0,47598.0,3.0,,,298.0423127,1994
11,1,1,111001,5,1,1,1,4,1,3,1,99,7,19,1,1,1,1,2.0,12.0,8.0,2.0,,,,,,298.0423127,1999
11,1,1,111001,6,1,1,1,1,1,1,2,42,6,76,1,1,1,2,9.0,11.0,9.0,2.0,,,,,,298.0423127,1942
11,1,1,111001,6,1,1,1,2,1,2,1,40,3,78,1,1,1,2,9.0,5.0,9.0,2.0,,,,,,298.0423127,1940
